Dates,traded_dollars,asset_turnover,signal_change_day,nonzero_rebalance_day,BRL_traded_dollars,AUD_traded_dollars,BCOM_traded_dollars,XAU_traded_dollars
2011-08-03,2261454.6855963543,0.010424418445867856,False,True,259701.11616529524,871026.2266328782,58684.46502687782,1072042.877771303
2011-08-04,1580860.955947332,0.007317745526198307,False,True,487839.32890506834,470270.00219608843,320160.47577758133,302591.149068594
2011-08-05,1261276.7572299242,0.005935689492575473,False,True,10805.454685129225,239457.32621015608,619832.9239298254,391181.05240481347
2011-08-08,1995114.0017380342,0.009392732870490939,False,True,415211.0775288865,631622.9592487961,365934.04162023216,582345.9233401194
2011-08-09,4317820.808740072,0.020477235505989844,False,True,1228800.3632055074,266984.09448455274,663125.9466799721,2158910.4043700397
2011-08-10,2628750.989239596,0.012404418649842024,False,True,920472.1331566721,971295.798416011,343079.69620378315,393903.3614631295
2011-08-11,3169567.809433624,0.014860836918510622,False,True,1516589.5856507048,68194.31906609982,333278.7177949622,1251505.1869218573
2011-08-12,55412925.04068529,0.2594916460038793,True,True,75530.97094382346,213042.6670347154,54186439.5969266,937911.80578015
2011-08-15,1294269.2231227234,0.006051424424393274,False,True,452992.90569892526,235927.11624865234,0.0,605349.2011751458
2011-08-16,532037.9222051129,0.002463063349182312,False,True,247348.85720473528,224688.2260375023,0.0,60000.83896287531
2011-08-17,665803.0907721743,0.003072303508520789,False,True,173181.35974241793,71623.52332700789,0.0,420998.2077027485
2011-08-18,416346.26557742804,0.0019143898350068042,False,True,91953.80037971586,304563.4375212416,0.0,19829.027676470578
2011-08-19,54762992.06781659,0.2521642950298243,True,True,273839.0519902706,53420458.684651285,0.0,1068694.3311750367
2011-08-22,54904534.76747315,0.25187034357430205,True,True,54269839.47702112,0.0,0.0,634695.2904520258
2011-08-23,1001694.3843850866,0.004567213198330514,False,True,0.0,0.0,0.0,1001694.3843850866
2011-08-24,1491730.4892096445,0.0068637722859030935,False,True,0.0,0.0,0.0,1491730.4892096445
2011-08-25,1548772.8816054165,0.007194597116364065,False,True,0.0,0.0,0.0,1548772.8816054165
2011-08-26,351514.5925043747,0.0016293619821210136,False,True,0.0,0.0,0.0,351514.5925043747
2011-08-29,1201362.0279015303,0.005527585483532657,False,True,0.0,0.0,0.0,1201362.0279015303
2011-08-30,864245.6651098654,0.0039976753303025666,False,True,0.0,0.0,0.0,864245.6651098654
2011-08-31,1068000.8107490987,0.004907842549078461,False,True,0.0,0.0,0.0,1068000.8107490987
2011-09-01,221624.75591959804,0.0010198292169648574,False,True,0.0,0.0,0.0,221624.75591959804
2011-09-02,12276.117869354784,5.648557050424798e-05,False,True,0.0,0.0,0.0,12276.117869354784
2011-09-05,1268840.700785078,0.005793165843890888,False,True,0.0,0.0,0.0,1268840.700785078
2011-09-06,376000.6354519725,0.0017127914924732184,False,True,0.0,0.0,0.0,376000.6354519725
2011-09-07,540451.3301253691,0.002470019865757618,False,True,0.0,0.0,0.0,540451.3301253691
2011-09-08,1258832.9420599192,0.005797706980355926,False,True,0.0,0.0,0.0,1258832.9420599192
2011-09-09,55848987.247642614,0.2553756283002404,True,True,0.0,0.0,54673372.33722044,1175614.9104221761
2011-09-12,574243.885828428,0.0026396556191367188,False,True,0.0,0.0,433672.83478823304,140571.05104019493
2011-09-13,887692.1826056615,0.004108370641322805,False,True,0.0,0.0,74885.03775603324,812807.1448496282
2011-09-14,392539.9091415629,0.0018108349291872435,False,True,0.0,0.0,20338.420450910926,372201.48869065195
2011-09-15,291717.40353224427,0.0013493600418364366,False,True,0.0,0.0,27655.03251285851,264062.37101938576
2011-09-16,698648.9757653922,0.003252674612900955,False,True,0.0,0.0,124909.38169381768,573739.5940715745
2011-09-19,951433.4852718338,0.004421133833771768,False,True,0.0,0.0,373444.31261344254,577989.1726583913
2011-09-20,956116.5404157862,0.004482727694969957,False,True,0.0,0.0,467992.0725735873,488124.4678421989
2011-09-21,557377.8331836537,0.0026018844888437836,False,True,0.0,0.0,45735.33519048244,511642.4979931712
2011-09-22,53489231.068252586,0.2509442350732563,True,True,0.0,0.0,53121358.51342504,367872.55482754856
2011-09-23,939782.2918938398,0.004435052043870082,False,True,0.0,0.0,0.0,939782.2918938398
2011-09-26,1909629.763955824,0.009121593623644427,False,True,0.0,0.0,0.0,1909629.763955824
2011-09-27,707481.6378555894,0.0033946734171075477,False,True,0.0,0.0,0.0,707481.6378555894
2011-09-28,572623.511618562,0.002737561549202635,False,True,0.0,0.0,0.0,572623.511618562
2011-09-29,987435.3740667775,0.004750568483171087,False,True,0.0,0.0,0.0,987435.3740667775
2011-09-30,133933.8253563866,0.000643804804902635,False,True,0.0,0.0,0.0,133933.8253563866
2011-10-03,219831.32028970867,0.0010552176454036166,False,True,0.0,0.0,0.0,219831.32028970867
2011-10-04,830163.9921723157,0.003963829718806626,False,True,0.0,0.0,0.0,830163.9921723157
2011-10-05,816496.5071392432,0.003918941855390158,False,True,0.0,0.0,0.0,816496.5071392432
2011-10-06,409697.7181551531,0.0019612856267591295,False,True,0.0,0.0,0.0,409697.7181551531
2011-10-07,52557607.525421664,0.2511990580948021,True,True,0.0,0.0,0.0,52557607.525421664
2011-10-10,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-11,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-12,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-13,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-14,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-17,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-18,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-19,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-20,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-21,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-24,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-25,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-26,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-27,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-28,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-10-31,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-11-02,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-11-03,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-11-04,52306732.282398246,0.25,True,True,0.0,52306732.282398246,0.0,0.0
2011-11-07,31214.298767499626,0.000149159054414956,False,True,0.0,31214.298767499626,0.0,0.0
2011-11-08,63632.22026590258,0.00030419300678626845,False,True,0.0,63632.22026590258,0.0,0.0
2011-11-09,20285.39878679812,9.696154978138151e-05,False,True,0.0,20285.39878679812,0.0,0.0
2011-11-10,595053.4588125497,0.0028551052253285346,False,True,0.0,595053.4588125497,0.0,0.0
2011-11-11,311013.6578367874,0.001495238827403147,False,True,0.0,311013.6578367874,0.0,0.0
2011-11-14,606813.2741833106,0.0029060303455260682,False,True,0.0,606813.2741833106,0.0,0.0
2011-11-15,182763.034162201,0.0008762752614288494,False,True,0.0,182763.034162201,0.0,0.0
2011-11-16,190712.35163434595,0.0009155052129383468,False,True,0.0,190712.35163434595,0.0,0.0
2011-11-17,75692.4042737186,0.0003635337672824767,False,True,0.0,75692.4042737186,0.0,0.0
2011-11-18,52228840.06787602,0.25126737574034447,True,True,0.0,263438.75584055483,0.0,51965401.312035464
2011-11-21,118198.7417730093,0.0005685685187850347,False,True,0.0,52426.136134557426,0.0,65772.60563845187
2011-11-22,1318622.791478388,0.006424438631363448,False,True,0.0,580592.2831596211,0.0,738030.508318767
2011-11-23,592003.2030830458,0.0028734519874503528,False,True,0.0,102492.36065591872,0.0,489510.84242712706
2011-11-24,522558.2648119256,0.002548459994753486,False,True,0.0,505390.66172900796,0.0,17167.60308291763
2011-11-25,51512815.166430466,0.25081361647222766,True,True,0.0,51444616.477886215,0.0,68198.68854425102
2011-11-28,315348.6177248359,0.0015385682533966573,False,True,0.0,0.0,0.0,315348.6177248359
2011-11-29,658115.0143653303,0.0031972183571864505,False,True,0.0,0.0,0.0,658115.0143653303
2011-11-30,74830.09882869571,0.00036335936679167787,False,True,0.0,0.0,0.0,74830.09882869571
2011-12-01,690498.6419761479,0.0033379948240045442,False,True,0.0,0.0,0.0,690498.6419761479
2011-12-02,34425.38861698657,0.00016645546510878472,False,True,0.0,0.0,0.0,34425.38861698657
2011-12-05,39782.25926845521,0.00019230796778103436,False,True,0.0,0.0,0.0,39782.25926845521
2011-12-06,531206.8210744932,0.002576682887033859,False,True,0.0,0.0,0.0,531206.8210744932
2011-12-07,131940.81957405806,0.0006394492326608964,False,True,0.0,0.0,0.0,131940.81957405806
2011-12-08,298571.439568229,0.0014442356161061608,False,True,0.0,0.0,0.0,298571.439568229
2011-12-09,748149.6316698268,0.003636460655846476,False,True,0.0,0.0,0.0,748149.6316698268
2011-12-12,72261.05695522577,0.00035106812476957185,False,True,0.0,0.0,0.0,72261.05695522577
2011-12-13,1014295.1350628808,0.004960372891823102,False,True,0.0,0.0,0.0,1014295.1350628808
2011-12-14,804993.7705709487,0.003957565786001166,False,True,0.0,0.0,0.0,804993.7705709487
2011-12-15,1346483.5566947833,0.006678622224970615,False,True,0.0,0.0,0.0,1346483.5566947833
2011-12-16,50294502.94672061,0.24959712152467647,True,True,0.0,0.0,0.0,50294502.94672061
2011-12-19,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-12-20,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-12-21,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-12-22,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-12-23,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-12-26,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2011-12-27,50375684.06187352,0.25,True,True,0.0,50375684.06187352,0.0,0.0
2011-12-28,14881.388611070812,7.384477090086645e-05,False,True,0.0,14881.388611070812,0.0,0.0
2011-12-29,50153363.42162473,0.24915318027850963,True,True,0.0,50153363.42162473,0.0,0.0
2011-12-30,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-02,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-03,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-04,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-05,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-06,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-09,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-10,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-11,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-12,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-13,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-01-16,50323824.24896408,0.25,True,True,0.0,50323824.24896408,0.0,0.0
2012-01-17,162396.3683425337,0.0008058900163803373,False,True,0.0,162396.3683425337,0.0,0.0
2012-01-18,249199.17594837397,0.001234612193232748,False,True,0.0,249199.17594837397,0.0,0.0
2012-01-19,31983.009774900973,0.00015848751455317312,False,True,0.0,31983.009774900973,0.0,0.0
2012-01-20,122448.20590815693,0.0006062851530350521,False,True,0.0,122448.20590815693,0.0,0.0
2012-01-23,142642.81104643643,0.0007056114386785425,False,True,0.0,142642.81104643643,0.0,0.0
2012-01-24,352697.4691649005,0.0017406400094688202,False,True,0.0,352697.4691649005,0.0,0.0
2012-01-25,300743.6476263404,0.0014871795118818992,False,True,0.0,300743.6476263404,0.0,0.0
2012-01-26,50631155.56754643,0.250278469325747,True,True,50574821.42186195,56334.14568448067,0.0,0.0
2012-01-27,813680.8274020031,0.0039900662223725765,False,True,394937.2209408209,418743.60646118224,0.0,0.0
2012-01-30,149558.71452466398,0.0007344719772832994,False,True,143974.09100693464,5584.623517729342,0.0,0.0
2012-01-31,255996.86876440048,0.0012603509981776583,False,True,107096.32834002376,148900.54042437673,0.0,0.0
2012-02-01,200717.38094440103,0.0009862439482060672,False,True,21512.46297260374,179204.9179717973,0.0,0.0
2012-02-02,559972.6310109645,0.0027364203947679586,False,True,321756.3876875937,238216.2433233708,0.0,0.0
2012-02-03,51475515.80413915,0.2512198880319573,True,True,191307.86391668767,58649.91673604399,0.0,51225558.02348642
2012-02-06,52409073.35549153,0.256716587543144,True,True,202108.21719932556,389649.4488032162,51037872.01390289,779443.675586097
2012-02-07,743460.6206012219,0.003642232194772015,False,True,259044.00624592602,199289.09591713548,112686.30405468494,172441.21438347548
2012-02-08,1163613.9495588765,0.005670211870682968,False,True,378045.6173612997,107509.37996144593,203761.35741812736,474297.5948180035
2012-02-09,593430.3383240178,0.0028954370749594673,False,True,223479.7313116938,62280.48100043833,10954.956849873066,296715.16916201264
2012-02-10,409785.68731027097,0.001998388791272358,False,True,60044.94216795266,12610.445756547153,204892.84365513176,132237.4557306394
2012-02-13,705739.3044287488,0.0034690665922325345,False,True,175747.70308557898,177543.43654995412,175326.21566443145,177121.94912878424
2012-02-14,302578.20194434375,0.0014829229859367444,False,True,33761.471535786986,117527.62943637371,12118.620390996337,139170.4805811867
2012-02-15,332257.38776756823,0.0016318463649081275,False,True,117583.69189865887,146803.58207002282,19325.111813761294,48545.001985125244
2012-02-16,467169.35235922784,0.002290091317151134,False,True,60791.61553622782,95266.11358678341,172793.06064339727,138318.56259281933
2012-02-17,449909.8929709792,0.0022059970695802724,False,True,224954.94648548216,20394.556625157595,190643.62461176515,13916.765248574317
2012-02-20,830434.94027666,0.004061229921679693,False,True,355931.10303914547,142252.98763364553,59286.36709918082,272964.4825046882
2012-02-21,626533.8304570094,0.0030546947769162372,False,True,156633.45761424303,130583.62048046291,156633.45761424303,182683.2947480604
2012-02-22,1770121.1397731006,0.008586398405548581,False,True,262218.3407671079,622842.229119435,428495.03456516564,456565.5353213921
2012-02-23,893427.3390079066,0.004320482882037307,False,True,64889.81055972725,446713.6695039496,41001.74718397856,340822.1117602512
2012-02-24,303363.3355417475,0.0014632468515195605,False,True,118652.79971334338,151681.66777085513,30094.295692294836,2934.5723652541637
2012-02-27,568398.556923151,0.002739568425667107,False,True,7123.055241502821,49522.329715788364,227553.89350429922,284199.2784615606
2012-02-28,329847.4930217266,0.0015910122699189409,False,True,27393.635046690702,137530.1114641726,66910.24300103635,98013.50350982696
2012-02-29,632955.1313849539,0.003042663425442601,False,True,6594.529889971018,25879.39197742194,290598.173715055,309883.0358025059
2012-03-01,3596216.920167044,0.01754093049242292,False,True,289531.7840274349,994913.5556498319,513663.1204062626,1798108.4600835145
2012-03-02,824799.5800545588,0.0040045497753431036,False,True,85398.474515751,271565.1355300173,55436.17998152226,412399.79002726823
2012-03-05,364769.86613888294,0.0017802974460350075,False,True,149775.98961966485,87953.56196617335,32608.943449765444,94431.37110327929
2012-03-06,464665.35230486095,0.0022817707999338377,False,True,103139.07836316526,91520.72165212035,140811.95450031757,129193.59778925776
2012-03-07,615393.4777907804,0.003066794198016153,False,True,111302.42540482432,196394.31349056214,99466.45933073759,208230.27956465632
2012-03-08,738096.3427981511,0.003682211466842563,False,True,329674.6190449521,3131.591113090515,36241.9612410292,369048.17139907926
2012-03-09,669135.0956418961,0.0033241846121817944,False,True,304572.50755912066,101174.85329817235,29995.04026184231,233392.6945227608
2012-03-12,896826.8777663708,0.004438678512707208,False,True,345965.91895314306,102447.51993004233,222742.811558567,225670.6273246184
2012-03-13,1124258.3037148565,0.005626251806525743,False,True,505722.8629954308,56406.288862004876,374709.9617386237,187419.19011879712
2012-03-14,1835152.0766594112,0.009162639603164782,False,True,527617.335078001,123684.81363973022,266273.88961195946,917576.0383297205
2012-03-15,578221.9303483963,0.0029211319876395405,False,True,22619.772357448936,144566.33567254245,121924.85714419931,289110.9651742056
2012-03-16,147262.7698713988,0.0007383340156565984,False,True,20366.915826052427,33406.5787345916,53264.46910966933,40224.80620108545
2012-03-19,353011.73123208433,0.0017643102030063488,False,True,58171.50281138718,112948.35158846527,63557.51402758062,118334.36280465126
2012-03-20,328291.3695353195,0.001638869855099499,False,True,164145.68476766348,57201.57179553807,28455.323914065957,78488.789058052
2012-03-21,513549.2189655304,0.002590796531272954,False,True,143375.60992130637,46485.420139975846,210289.1893427968,113398.99956145138
2012-03-22,326396.0691093728,0.001649342365279813,False,True,32848.52006466687,130349.51449000835,91024.26749101281,72173.76706368476
2012-03-23,779070.1054015458,0.0039532444242586446,False,True,322713.52737186104,108884.53448525071,280650.51821552217,66821.52532891184
2012-03-26,49636817.87860079,0.2499999999999998,True,True,49470855.13965385,45203.19284646958,17160.930289521813,103598.61581095308
2012-03-27,50680141.63316076,0.2535737209171613,True,True,0.0,5072.11717748642,187522.52070521563,50487546.99527806
2012-03-28,168408.84560663998,0.0008440415562364125,False,True,0.0,90579.39714833349,77829.44845830649,0.0
2012-03-29,49713488.96173539,0.2505605709020239,True,True,0.0,49378463.70425201,335025.25748337805,0.0
2012-03-30,48805750.20687806,0.24697697689748008,True,True,0.0,0.0,48805750.20687806,0.0
2012-04-02,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-03,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-04,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-05,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-06,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-09,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-10,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-11,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-12,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-13,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-16,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-17,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-18,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-19,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-20,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-23,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-24,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-25,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-26,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-27,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-04-30,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-02,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-03,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-04,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-07,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-08,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-09,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-10,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-11,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-14,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-15,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-16,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-17,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-18,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-21,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-22,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-23,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-24,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-25,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-28,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-29,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-30,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-05-31,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-04,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-05,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-06,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-07,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-08,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-11,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-12,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-13,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-14,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-15,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-18,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-19,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-20,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-21,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-22,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-25,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-26,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-27,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-28,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-06-29,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-07-02,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-07-03,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-07-04,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-07-05,0.0,0.0,False,False,0.0,0.0,0.0,0.0
2012-07-06,49403137.51100905,0.25,True,True,0.0,49403137.51100905,0.0,0.0
2012-07-09,251651.70101894438,0.0012756260618089713,False,True,0.0,251651.70101894438,0.0,0.0
2012-07-10,112052.10415776074,0.0005684241960178699,False,True,0.0,112052.10415776074,0.0,0.0
2012-07-11,83150.53974021226,0.00042157362068445366,False,True,0.0,83150.53974021226,0.0,0.0
2012-07-12,126825.69828432053,0.000642456071410998,False,True,0.0,126825.69828432053,0.0,0.0
2012-07-13,473603.32297154516,0.0024068131325598427,False,True,0.0,473603.32297154516,0.0,0.0
2012-07-16,49734124.55003719,0.25205291298478516,True,True,0.0,405073.0018020347,49329051.548235156,0.0
2012-07-17,390347.7073318586,0.0019725475783453645,False,True,0.0,51691.555683963,338656.1516478956,0.0
2012-07-18,174710.39241603017,0.000882912542092773,False,True,0.0,84724.67753709108,89985.71487893909,0.0
2012-07-19,554395.2990670055,0.0027860683747301966,False,True,0.0,166534.62258902192,387860.6764779836,0.0
2012-07-20,627359.7700888664,0.003132990333374552,False,True,0.0,75857.89510154724,551501.8749873191,0.0
2012-07-23,292885.4242889285,0.0014630380069848182,False,True,0.0,159749.94565494359,133135.47863398492,0.0
2012-07-24,702561.6932273358,0.0035342832815646033,False,True,0.0,193340.80779580772,509220.8854315281,0.0
2012-07-25,540924.0149395242,0.002728587699659081,False,True,0.0,135074.52843929082,405849.4865002334,0.0
2012-07-26,304941.1020022109,0.0015361584489224428,False,True,0.0,86054.42116273195,218886.68083947897,0.0
2012-07-27,796654.1597365141,0.004004308712728843,False,True,0.0,508414.68645343184,288239.47328308225,0.0
2012-07-30,318520.32939150184,0.0015959029572187537,False,True,0.0,108748.32111437619,209772.00827712566,0.0
2012-07-31,50649679.77191833,0.2525276722047905,True,True,0.0,7355.3246204108,499621.93701289594,50142702.51028502
2012-08-01,743061.1242108718,0.0037152978958663483,False,True,0.0,300231.28925495595,357276.5492146984,85553.28574121743
2012-08-02,507261.4690321088,0.0025461793236837924,False,True,0.0,156649.41940540075,80056.62594623119,270555.42368047684
2012-08-03,738805.4189230502,0.0037358241620207193,False,True,0.0,180087.06975553185,552177.8380465508,6540.511120967567
2012-08-06,454853.6378142461,0.0022811153033246087,False,True,0.0,22763.656856022775,358856.46015850455,73233.5207997188
2012-08-07,229141.10796458274,0.001146908635044144,False,True,0.0,39368.32837679982,65753.99443182349,124018.78515595943
2012-08-08,326289.14078290015,0.0016316914185107812,False,True,0.0,140684.5527895242,178737.54608133435,6867.0419120416045
2012-08-09,50149521.74659688,0.2505890389985811,True,True,50031639.39951983,6389.101016633213,78525.59549856931,32967.65056184679
2012-08-10,279675.0455631763,0.0013923690707258161,False,True,64641.566120028496,99447.99006223679,75195.95666155964,40389.53271935135
2012-08-13,795281.7548456416,0.003970102679359604,False,True,132337.82384306192,36819.0151636824,397640.87742281705,228484.03841608018
2012-08-14,427200.1929859221,0.002146703667772945,False,True,86033.24541434646,120332.53956823051,213600.0964929685,7234.311510376632
2012-08-15,544239.6627498865,0.0027390567385341467,False,True,128638.83061613142,18140.695384077728,143481.00075881928,253979.13599085808
2012-08-16,117461.213678509,0.0005898460514889257,False,True,2090.7813276425004,58730.60683926195,41514.706435248256,15125.119076356292
2012-08-17,466290.1908229515,0.0023345841846347795,False,True,65931.16996710002,167213.9254443869,7754.59448133409,225390.50093013048
2012-08-20,599565.0144477636,0.003004143898959427,False,True,46475.24206613749,299782.5072238818,175980.48094991595,77326.78420782834
2012-08-21,385219.53101380914,0.0019245266232362996,False,True,151332.30442295223,21851.176216498017,192609.76550690085,19426.284867458045
2012-08-22,851968.9909134358,0.004226265155508289,False,True,313125.1525701359,112859.34288658202,248221.93710520864,177762.55835150927
2012-08-23,937544.5478807539,0.004644056437574457,False,True,126862.33637364954,341909.93756671995,27747.088626936078,441025.1853134483
2012-08-24,822473.942620188,0.004062187627333216,False,True,214888.95329739153,69787.73712646961,196348.01801270992,341449.23418361694
2012-08-27,606550.0860477835,0.003005159357473222,False,True,145572.61402017623,246935.3805541396,56339.66246975213,157702.42900371552
2012-08-28,248820.28862082958,0.0012365098251949198,False,True,50206.179753787816,74203.96455662698,79249.26652094722,45160.87778946757
2012-08-29,470803.2242282927,0.002343519518107914,False,True,220138.72815053165,68325.47577892244,15262.883963614702,167076.1363352239
2012-08-30,708150.9160825685,0.003529829705621295,False,True,91484.77214466035,22927.659081816673,354075.4580412954,239663.02681479603
2012-08-31,323648.24073102325,0.0016151306715491568,False,True,130616.68735223264,155354.7576384768,6469.362727038562,31207.433013275266
2012-09-03,1167868.2662375942,0.005769046990018854,False,True,16078.256572194397,396339.0512409285,171516.82530566305,583934.1331188083
2012-09-04,703094.505289033,0.003483008817068598,False,True,50774.03889094293,351547.2526445314,143207.3552366346,157565.85851692408
2012-09-05,480276.6547236219,0.0023779809178289943,False,True,193430.57338295877,46707.75397886336,160309.65456567705,79828.67279612273
2012-09-06,568004.1655976102,0.0028195537196051934,False,True,242719.3830722794,98313.15160094947,185688.9311978519,41282.69972652942
2012-09-07,598593.6309506968,0.0029586296796044165,False,True,199982.942654036,296515.3564307019,99313.87282130867,2781.459044650197
2012-09-10,1119754.38349016,0.005480424595570972,False,True,499417.2102974355,2668.554339669645,60459.98144763708,557208.6374054179
2012-09-11,891520.0226168483,0.004360846947163531,False,True,276201.8634028286,128064.56709261984,169558.14790557325,317695.4442158267
2012-09-12,236859.41679102182,0.0011527744418354138,False,True,32850.354201585054,87356.26193128526,31073.4464642182,85579.35419393331
2012-09-13,508713.52325656265,0.0024729105115359287,False,True,159469.89392911643,32065.449764184654,222291.31186409295,94886.86769916862
2012-09-14,1548197.8712003455,0.0074783211221259764,False,True,456246.2765587792,317852.6590413973,20952.810638315976,753146.124961853
