Dates,start_nav,end_nav,BRL_weight,AUD_weight,BCOM_weight,XAU_weight,BRL_dollar,AUD_dollar,BCOM_dollar,XAU_dollar,Cash_dollar,strategy_return,gross_leverage,active_signals
2014-03-17,201193242.04514548,200796150.49593186,0.25,0.25,0.25,0.25,50298310.51128637,50298310.51128637,50298310.51128637,50298310.51128637,0.0,-0.0019736823422952243,1.0,4.0
2014-03-18,200796150.49593186,201091929.17576104,0.25,0.25,0.25,0.25,50199037.623982966,50199037.623982966,50199037.623982966,50199037.623982966,0.0,0.0014730296327825632,1.0,4.0
2014-03-19,201091929.17576104,200141945.29405317,0.25,0.25,0.25,0.25,50272982.29394026,50272982.29394026,50272982.29394026,50272982.29394026,0.0,-0.004724127346143109,1.0,4.0
2014-03-20,200141945.29405317,199143473.64765993,0.25,0.25,0.25,0.25,50035486.32351329,50035486.32351329,50035486.32351329,50035486.32351329,0.0,-0.004988817536105333,1.0,4.0
2014-03-21,199143473.64765993,199822916.92470163,0.25,0.25,0.25,0.25,49785868.41191498,49785868.41191498,49785868.41191498,49785868.41191498,0.0,0.0034118279881158176,1.0,4.0
2014-03-24,199822916.92470163,199050521.2256975,0.25,0.25,0.25,0.25,49955729.23117541,49955729.23117541,49955729.23117541,49955729.23117541,0.0,-0.003865400980485323,1.0,4.0
2014-03-25,199050521.2256975,199820940.80072024,0.25,0.25,0.25,0.25,49762630.30642437,49762630.30642437,49762630.30642437,49762630.30642437,0.0,0.0038704725326954015,1.0,4.0
2014-03-26,199820940.80072024,199977291.95875236,0.25,0.25,0.25,0.25,49955235.20018006,49955235.20018006,49955235.20018006,49955235.20018006,0.0,0.0007824563201712098,1.0,4.0
2014-03-27,199977291.95875236,201015150.23180974,0.25,0.25,0.25,0.25,49994322.98968809,49994322.98968809,49994322.98968809,49994322.98968809,0.0,0.005189880625403376,1.0,4.0
2014-03-28,201015150.23180974,201235619.7152934,0.25,0.25,0.25,0.25,50253787.557952434,50253787.557952434,50253787.557952434,50253787.557952434,0.0,0.0010967804328650133,1.0,4.0
2014-03-31,201235619.7152934,201062839.42231807,0.25,0.25,0.25,0.25,50308904.92882335,50308904.92882335,50308904.92882335,50308904.92882335,0.0,-0.0008585969681698113,1.0,4.0
2014-04-01,201062839.42231807,200364066.20528045,0.25,0.25,0.25,0.25,50265709.85557952,50265709.85557952,50265709.85557952,50265709.85557952,0.0,-0.0034753971397465944,1.0,4.0
2014-04-02,200364066.20528045,200550276.23993692,0.25,0.25,0.25,0.25,50091016.55132011,50091016.55132011,50091016.55132011,50091016.55132011,0.0,0.0009293584332917271,1.0,4.0
2014-04-03,200550276.23993692,200520362.01473144,0.25,0.25,0.25,0.25,50137569.05998423,50137569.05998423,50137569.05998423,50137569.05998423,0.0,-0.00014916072800472135,1.0,4.0
2014-04-04,200520362.01473144,202552364.01991662,0.25,0.25,0.25,0.25,50130090.50368286,50130090.50368286,50130090.50368286,50130090.50368286,0.0,0.010133644208341841,1.0,4.0
2014-04-07,202552364.01991662,202407085.9617812,0.25,0.25,0.25,0.25,50638091.004979156,50638091.004979156,50638091.004979156,50638091.004979156,0.0,-0.0007172370405963968,1.0,4.0
2014-04-08,202407085.9617812,204446785.10265967,0.25,0.25,0.25,0.25,50601771.4904453,50601771.4904453,50601771.4904453,50601771.4904453,0.0,0.010077212125190194,1.0,4.0
2014-04-09,204446785.10265967,204598434.6593129,0.25,0.25,0.25,0.25,51111696.27566492,51111696.27566492,51111696.27566492,51111696.27566492,0.0,0.0007417556435388162,1.0,4.0
2014-04-10,204598434.6593129,205733837.0656617,0.25,0.25,0.25,0.25,51149608.664828226,51149608.664828226,51149608.664828226,51149608.664828226,0.0,0.005549418832257624,1.0,4.0
2014-04-11,205733837.0656617,205307778.77610582,0.25,0.25,0.25,0.25,51433459.266415425,51433459.266415425,51433459.266415425,51433459.266415425,0.0,-0.0020709198624428438,1.0,4.0
2014-04-14,205307778.77610582,205968765.57874978,0.25,0.25,0.25,0.25,51326944.694026455,51326944.694026455,51326944.694026455,51326944.694026455,0.0,0.0032194922500465017,1.0,4.0
2014-04-15,205968765.57874978,203969675.28554565,0.25,0.25,0.25,0.25,51492191.394687444,51492191.394687444,51492191.394687444,51492191.394687444,0.0,-0.009705793437111365,1.0,4.0
2014-04-16,203969675.28554565,204037827.25206608,0.25,0.25,0.25,0.25,50992418.82138641,50992418.82138641,50992418.82138641,50992418.82138641,0.0,0.0003341279355621729,1.0,4.0
2014-04-17,204037827.25206608,203937603.27331135,0.25,0.25,0.25,0.0,51009456.81301652,51009456.81301652,51009456.81301652,0.0,51009456.81301652,-0.0004912029308708765,0.75,3.0
2014-04-18,203937603.27331135,203937603.27331135,0.25,0.25,0.25,0.0,50984400.81832784,50984400.81832784,50984400.81832784,0.0,50984400.81832784,0.0,0.75,3.0
2014-04-21,203937603.27331135,203669647.56769654,0.25,0.25,0.25,0.0,50984400.81832784,50984400.81832784,50984400.81832784,0.0,50984400.81832784,-0.0013139102417306092,0.75,3.0
2014-04-22,203669647.56769654,204037816.7278456,0.25,0.25,0.25,0.0,50917411.891924135,50917411.891924135,50917411.891924135,0.0,50917411.891924135,0.0018076780931566838,0.75,3.0
2014-04-23,204037816.7278456,203782956.00438938,0.25,0.25,0.25,0.0,51009454.1819614,51009454.1819614,51009454.1819614,0.0,51009454.1819614,-0.0012490857211836237,0.75,3.0
2014-04-24,203782956.00438938,204319747.42641476,0.25,0.25,0.25,0.0,50945739.001097344,50945739.001097344,50945739.001097344,0.0,50945739.001097344,0.0026341330626976356,0.75,3.0
2014-04-25,204319747.42641476,204156950.50804135,0.25,0.25,0.25,0.0,51079936.85660369,51079936.85660369,51079936.85660369,0.0,51079936.85660369,-0.0007967752526320537,0.75,3.0
2014-04-28,204156950.50804135,203826629.95773852,0.25,0.25,0.25,0.0,51039237.62701034,51039237.62701034,51039237.62701034,0.0,51039237.62701034,-0.0016179735712195664,0.75,3.0
2014-04-29,203826629.95773852,204549481.43557364,0.25,0.25,0.25,0.0,50956657.48943463,50956657.48943463,50956657.48943463,0.0,50956657.48943463,0.0035464035194272547,0.75,3.0
2014-04-30,204549481.43557364,204053538.01236936,0.25,0.25,0.25,0.0,51137370.35889341,51137370.35889341,51137370.35889341,0.0,51137370.35889341,-0.0024245645587739895,0.75,3.0
2014-05-01,204053538.01236936,203540034.9701146,0.25,0.25,0.25,0.0,51013384.50309234,51013384.50309234,51013384.50309234,0.0,51013384.50309234,-0.002516511339409555,0.75,3.0
2014-05-02,203540034.9701146,204030960.4873129,0.25,0.25,0.25,0.0,50885008.74252865,50885008.74252865,50885008.74252865,0.0,50885008.74252865,0.0024119358988535233,0.75,3.0
2014-05-05,204030960.4873129,203962239.59786206,0.25,0.25,0.25,0.0,51007740.12182823,51007740.12182823,51007740.12182823,0.0,51007740.12182823,-0.00033681598756735154,0.75,3.0
2014-05-06,203962239.59786206,204417157.0072094,0.25,0.25,0.25,0.0,50990559.899465516,50990559.899465516,50990559.899465516,0.0,50990559.899465516,0.002230400147813061,0.75,3.0
2014-05-07,204417157.0072094,204349116.96475774,0.25,0.25,0.25,0.0,51104289.25180235,51104289.25180235,51104289.25180235,0.0,51104289.25180235,-0.0003328489812097768,0.75,3.0
2014-05-08,204349116.96475774,204714524.9389148,0.25,0.25,0.25,0.0,51087279.241189435,51087279.241189435,51087279.241189435,0.0,51087279.241189435,0.0017881553861576749,0.75,3.0
2014-05-09,204714524.9389148,204238901.59312665,0.25,0.25,0.25,0.0,51178631.2347287,51178631.2347287,51178631.2347287,0.0,51178631.2347287,-0.0023233492881371276,0.75,3.0
2014-05-12,204238901.59312665,204516542.4537579,0.25,0.25,0.25,0.0,51059725.39828166,51059725.39828166,51059725.39828166,0.0,51059725.39828166,0.0013593926449153582,0.75,3.0
2014-05-13,204516542.4537579,204810605.96612605,0.25,0.25,0.25,0.0,51129135.61343948,51129135.61343948,51129135.61343948,0.0,51129135.61343948,0.0014378470750582295,0.75,3.0
2014-05-14,204810605.96612605,204915339.0668741,0.25,0.25,0.25,0.0,51202651.49153151,51202651.49153151,51202651.49153151,0.0,51202651.49153151,0.0005113656114338894,0.75,3.0
2014-05-15,204915339.0668741,204447366.93219388,0.25,0.25,0.25,0.0,51228834.76671852,51228834.76671852,51228834.76671852,0.0,51228834.76671852,-0.002283734037730939,0.75,3.0
2014-05-16,204447366.93219388,204499732.69390082,0.25,0.25,0.25,0.0,51111841.73304847,51111841.73304847,51111841.73304847,0.0,51111841.73304847,0.0002561332165471608,0.75,3.0
2014-05-19,204499732.69390082,204662220.05909646,0.25,0.25,0.25,0.0,51124933.173475206,51124933.173475206,51124933.173475206,0.0,51124933.173475206,0.0007945602815961628,0.75,3.0
2014-05-20,204662220.05909646,204102903.64378962,0.25,0.25,0.25,0.0,51165555.014774114,51165555.014774114,51165555.014774114,0.0,51165555.014774114,-0.002732875736153495,0.75,3.0
2014-05-21,204102903.64378962,203915163.1417202,0.25,0.25,0.25,0.0,51025725.910947405,51025725.910947405,51025725.910947405,0.0,51025725.910947405,-0.0009198325879629654,0.75,3.0
2014-05-22,203915163.1417202,204041701.7710451,0.25,0.25,0.25,0.0,50978790.78543005,50978790.78543005,50978790.78543005,0.0,50978790.78543005,0.0006205454630019147,0.75,3.0
2014-05-23,204041701.7710451,203994866.8313117,0.25,0.25,0.25,0.0,51010425.44276127,51010425.44276127,51010425.44276127,0.0,51010425.44276127,-0.00022953611603332424,0.75,3.0
2014-05-26,203994866.8313117,204023383.91964406,0.25,0.25,0.25,0.0,50998716.707827926,50998716.707827926,50998716.707827926,0.0,50998716.707827926,0.00013979316624623817,0.75,3.0
2014-05-27,204023383.91964406,203279252.29395407,0.25,0.25,0.25,0.0,51005845.979911014,51005845.979911014,51005845.979911014,0.0,51005845.979911014,-0.0036472859698427618,0.75,3.0
2014-05-28,203279252.29395407,203025113.09751746,0.25,0.25,0.25,0.0,50819813.07348852,50819813.07348852,50819813.07348852,0.0,50819813.07348852,-0.0012501974184218612,0.75,3.0
2014-05-29,203025113.09751746,203937749.59531185,0.25,0.25,0.25,0.0,50756278.274379365,50756278.274379365,50756278.274379365,0.0,50756278.274379365,0.004495190195293847,0.75,3.0
2014-05-30,203937749.59531185,203213901.93110615,0.25,0.25,0.25,0.0,50984437.39882796,50984437.39882796,50984437.39882796,0.0,50984437.39882796,-0.0035493559463221913,0.75,3.0
2014-06-02,203213901.93110615,202453932.83622274,0.25,0.25,0.25,0.0,50803475.48277654,50803475.48277654,50803475.48277654,0.0,50803475.48277654,-0.0037397495331842057,0.75,3.0
2014-06-03,202453932.83622274,202516933.16386926,0.25,0.25,0.0,0.0,50613483.209055685,50613483.209055685,0.0,0.0,101226966.41811137,0.00031118352093192914,0.5,2.0
2014-06-04,202516933.16386926,202244069.7822107,0.25,0.25,0.0,0.0,50629233.290967315,50629233.290967315,0.0,0.0,101258466.58193463,-0.001347360822602145,0.5,2.0
2014-06-05,202244069.7822107,202669593.7864268,0.25,0.25,0.0,0.0,50561017.44555268,50561017.44555268,0.0,0.0,101122034.89110535,0.0021040122693057883,0.5,2.0
2014-06-06,202669593.7864268,203529141.5617654,0.25,0.25,0.0,0.0,50667398.4466067,50667398.4466067,0.0,0.0,101334796.8932134,0.00424112842622254,0.5,2.0
2014-06-09,203529141.5617654,203874247.14261183,0.25,0.25,0.0,0.0,50882285.39044135,50882285.39044135,0.0,0.0,101764570.7808827,0.001695607706091784,0.5,2.0
2014-06-10,203874247.14261183,204030947.7339945,0.25,0.25,0.0,0.0,50968561.78565296,50968561.78565296,0.0,0.0,101937123.57130592,0.0007686139548222504,0.5,2.0
2014-06-11,204030947.7339945,204069209.27014348,0.25,0.25,0.0,0.0,51007736.93349863,51007736.93349863,0.0,0.0,102015473.86699726,0.00018752810087857563,0.5,2.0
2014-06-12,204069209.27014348,204307414.1668809,0.25,0.25,0.0,0.0,51017302.31753587,51017302.31753587,0.0,0.0,102034604.63507174,0.0011672750513874175,0.5,2.0
2014-06-13,204307414.1668809,204150476.54811156,0.25,0.25,0.0,0.0,51076853.54172023,51076853.54172023,0.0,0.0,102153707.08344045,-0.0007681445110999663,0.5,2.0
2014-06-16,204150476.54811156,204285050.9698404,0.25,0.25,0.0,0.0,51037619.13702789,51037619.13702789,0.0,0.0,102075238.27405578,0.0006591922977808862,0.5,2.0
2014-06-17,204285050.9698404,203485270.4692592,0.25,0.25,0.0,0.0,51071262.7424601,51071262.7424601,0.0,0.0,102142525.4849202,-0.00391502215548431,0.5,2.0
2014-06-18,203485270.4692592,203494051.6155169,0.0,0.25,0.0,0.0,0.0,50871317.6173148,0.0,0.0,152613952.8519444,4.315371936969292e-05,0.25,1.0
2014-06-19,203494051.6155169,203880423.53518215,0.0,0.25,0.0,0.0,0.0,50873512.903879225,0.0,0.0,152620538.71163768,0.0018986890112899224,0.25,1.0
2014-06-20,203880423.53518215,203748341.40904036,0.0,0.25,0.0,0.0,0.0,50970105.88379554,0.0,0.0,152910317.65138662,-0.0006478411406625473,0.25,1.0
2014-06-23,203748341.40904036,203969206.5139025,0.0,0.25,0.0,0.0,0.0,50937085.35226009,0.0,0.0,152811256.05678028,0.001084009338847447,0.25,1.0
2014-06-24,203969206.5139025,203745962.70656103,0.0,0.25,0.0,0.0,0.0,50992301.62847562,0.0,0.0,152976904.88542688,-0.0010944976016575292,0.25,1.0
2014-06-25,203745962.70656103,203804119.0200922,0.0,0.25,0.0,0.0,0.0,50936490.67664026,0.0,0.0,152809472.02992076,0.0002854354155470973,0.25,1.0
2014-06-26,203804119.0200922,203869222.98551062,0.0,0.25,0.0,0.0,0.0,50951029.75502305,0.0,0.0,152853089.26506913,0.0003194438156180479,0.25,1.0
2014-06-27,203869222.98551062,203970472.86715132,0.0,0.25,0.0,0.0,0.0,50967305.746377654,0.0,0.0,152901917.23913297,0.0004966413279942627,0.25,1.0
2014-06-30,203970472.86715132,204082413.39564776,0.0,0.25,0.0,0.0,0.0,50992618.21678783,0.0,0.0,152977854.6503635,0.0005488075157296657,0.25,1.0
2014-07-01,204082413.39564776,204323795.4652446,0.0,0.25,0.0,0.0,0.0,51020603.34891194,0.0,0.0,153061810.04673582,0.001182767616182856,0.25,1.0
2014-07-02,204323795.4652446,204096645.57296714,0.0,0.25,0.0,0.0,0.0,51080948.86631115,0.0,0.0,153242846.59893346,-0.0011117153132373103,0.25,1.0
2014-07-03,204096645.57296714,203165194.1083721,0.25,0.25,0.0,0.25,51024161.393241785,51024161.393241785,0.0,51024161.393241785,51024161.393241785,-0.004563776450025286,0.75,3.0
2014-07-04,203165194.1083721,203545685.91155356,0.25,0.25,0.0,0.25,50791298.52709302,50791298.52709302,0.0,50791298.52709302,50791298.52709302,0.00187281982453405,0.75,3.0
2014-07-07,203545685.91155356,203403042.54062513,0.25,0.25,0.0,0.25,50886421.47788839,50886421.47788839,0.0,50886421.47788839,50886421.47788839,-0.0007007928971307364,0.75,3.0
2014-07-08,203403042.54062513,203720913.92247102,0.25,0.25,0.0,0.25,50850760.63515628,50850760.63515628,0.0,50850760.63515628,50850760.63515628,0.0015627661114381575,0.75,3.0
2014-07-09,203720913.92247102,204084229.4812702,0.25,0.25,0.0,0.25,50930228.480617754,50930228.480617754,0.0,50930228.480617754,50930228.480617754,0.0017833984336895758,0.75,3.0
2014-07-10,204084229.4812702,204136715.12438977,0.25,0.25,0.0,0.25,51021057.37031755,51021057.37031755,0.0,51021057.37031755,51021057.37031755,0.000257176378856,0.75,3.0
2014-07-11,204136715.12438977,204274879.46416008,0.25,0.25,0.0,0.25,51034178.78109744,51034178.78109744,0.0,51034178.78109744,51034178.78109744,0.0006768225876767064,0.75,3.0
2014-07-14,204274879.46416008,203352035.07986322,0.25,0.25,0.0,0.25,51068719.86604002,51068719.86604002,0.0,51068719.86604002,51068719.86604002,-0.00451765966876419,0.75,3.0
2014-07-15,203352035.07986322,202473491.1499443,0.25,0.25,0.0,0.25,50838008.769965805,50838008.769965805,0.0,50838008.769965805,50838008.769965805,-0.004320310488035578,0.75,3.0
2014-07-16,202473491.1499443,202837086.6838821,0.25,0.25,0.0,0.25,50618372.78748608,50618372.78748608,0.0,50618372.78748608,50618372.78748608,0.0017957685812240998,0.75,3.0
2014-07-17,202837086.6838821,203268718.760452,0.25,0.25,0.0,0.25,50709271.67097052,50709271.67097052,0.0,50709271.67097052,50709271.67097052,0.0021279741472653713,0.75,3.0
2014-07-18,203268718.760452,203085528.50117394,0.25,0.25,0.0,0.25,50817179.690113,50817179.690113,0.0,50817179.690113,50817179.690113,-0.0009012220886477906,0.75,3.0
2014-07-21,203085528.50117394,203359915.16953588,0.25,0.25,0.0,0.25,50771382.125293486,50771382.125293486,0.0,50771382.125293486,50771382.125293486,0.0013510892203250913,0.75,3.0
2014-07-22,203359915.16953588,203487291.80298376,0.25,0.25,0.0,0.25,50839978.79238397,50839978.79238397,0.0,50839978.79238397,50839978.79238397,0.000626360575247481,0.75,3.0
2014-07-23,203487291.80298376,203538929.64511102,0.25,0.25,0.0,0.25,50871822.95074594,50871822.95074594,0.0,50871822.95074594,50871822.95074594,0.00025376445708114037,0.75,3.0
2014-07-24,203538929.64511102,203057111.4413896,0.25,0.25,0.0,0.25,50884732.411277756,50884732.411277756,0.0,50884732.411277756,50884732.411277756,-0.0023672041734793814,0.75,3.0
2014-07-25,203057111.4413896,203394187.78271967,0.25,0.25,0.0,0.25,50764277.8603474,50764277.8603474,0.0,50764277.8603474,50764277.8603474,0.001660007566035765,0.75,3.0
2014-07-28,203394187.78271967,203131821.04666686,0.25,0.25,0.0,0.25,50848546.94567992,50848546.94567992,0.0,50848546.94567992,50848546.94567992,-0.0012899421508204,0.75,3.0
2014-07-29,203131821.04666686,202970999.9957666,0.25,0.25,0.0,0.25,50782955.261666715,50782955.261666715,0.0,50782955.261666715,50782955.261666715,-0.0007917078184580539,0.75,3.0
2014-07-30,202970999.9957666,202120338.199289,0.25,0.25,0.0,0.25,50742749.99894165,50742749.99894165,0.0,50742749.99894165,50742749.99894165,-0.004191050921044576,0.75,3.0
2014-07-31,202120338.199289,201050754.00083596,0.25,0.25,0.0,0.25,50530084.54982225,50530084.54982225,0.0,50530084.54982225,50530084.54982225,-0.005291818764910472,0.75,3.0
2014-08-01,201050754.00083596,201924579.63999665,0.25,0.25,0.0,0.25,50262688.50020899,50262688.50020899,0.0,50262688.50020899,50262688.50020899,0.004346293767976128,0.75,3.0
2014-08-04,201924579.63999665,201747831.40627745,0.0,0.25,0.0,0.25,0.0,50481144.90999916,0.0,50481144.90999916,100962289.81999832,-0.000875318071897585,0.5,2.0
2014-08-05,201747831.40627745,201686342.05126002,0.0,0.25,0.0,0.25,0.0,50436957.85156936,0.0,50436957.85156936,100873915.70313872,-0.00030478322660945634,0.5,2.0
2014-08-06,201686342.05126002,202425045.23089853,0.0,0.25,0.0,0.25,0.0,50421585.512815006,0.0,50421585.512815006,100843171.02563001,0.00366263363262731,0.5,2.0
2014-08-07,202425045.23089853,202434961.3995088,0.0,0.25,0.0,0.25,0.0,50606261.30772463,0.0,50606261.30772463,101212522.61544926,4.8986866219957736e-05,0.5,2.0
2014-08-08,202434961.3995088,202304189.00929442,0.0,0.25,0.0,0.25,0.0,50608740.3498772,0.0,50608740.3498772,101217480.6997544,-0.0006459970615267929,0.5,2.0
2014-08-11,202304189.00929442,202216047.76768753,0.0,0.25,0.0,0.25,0.0,50576047.252323605,0.0,50576047.252323605,101152094.50464721,-0.0004356866856712882,0.5,2.0
2014-08-12,202216047.76768753,202255842.51602164,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50554011.94192188,151662035.82576564,0.00019679322572757618,0.25,1.0
2014-08-13,202255842.51602164,202387512.45801896,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50563960.62900541,151691881.88701624,0.0006510068651633394,0.25,1.0
2014-08-14,202387512.45801896,202410635.06021005,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50596878.11450474,151790634.3435142,0.00011424915455621187,0.25,1.0
2014-08-15,202410635.06021005,202070849.25542006,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50602658.76505251,151807976.29515755,-0.0016786954138497956,0.25,1.0
2014-08-18,202070849.25542006,201826914.5673099,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50517712.313855015,151553136.94156504,-0.0012071740630029693,0.25,1.0
2014-08-19,201826914.5673099,201723156.50702518,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50456728.64182747,151370185.92548242,-0.0005140942698706186,0.25,1.0
2014-08-20,201723156.50702518,201575646.84776714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50430789.126756296,151292367.38026887,-0.0007312480223503337,0.25,1.0
2014-08-21,201575646.84776714,200984310.01977742,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50393911.711941786,151181735.13582537,-0.0029335727665371625,0.25,1.0
2014-08-22,200984310.01977742,201154318.2082056,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50246077.504944354,150738232.51483306,0.0008458779116213844,0.25,1.0
2014-08-25,201154318.2082056,200987095.23662513,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50288579.5520514,150865738.65615422,-0.0008313168370931157,0.25,1.0
2014-08-26,200987095.23662513,201158671.8897751,0.0,0.0,0.0,0.25,0.0,0.0,0.0,50246773.809156284,150740321.42746884,0.0008536699978071161,0.25,1.0
2014-08-27,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-08-28,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-08-29,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-01,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-02,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-03,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-04,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-05,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-08,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-09,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-10,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-11,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-12,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-15,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-16,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-17,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-18,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-19,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-22,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-23,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-24,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-25,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-26,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-29,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-09-30,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-01,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-02,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-03,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-06,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-07,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-08,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-09,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-10,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-13,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-14,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-15,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-16,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-17,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-20,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-21,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-22,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-23,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
2014-10-24,201158671.8897751,201158671.8897751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201158671.8897751,0.0,0.0,0.0
