,asset_returns,asset_returns,asset_returns,asset_returns,signals,signals,signals,signals,positions,positions,positions,positions,weights,weights,weights,weights,results,results,results,results,results
,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,strategy_return,nav,pnl,gross_leverage,active_signals
Dates,,,,,,,,,,,,,,,,,,,,,
2017-04-26,-0.007694159354005747,-0.008538688921176374,-0.0016339772052443857,0.004026484617879467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0010066211544698667,216831946.2179374,218048.13216531277,0.25,1.0
2017-04-27,0.0035089399523278164,-0.0028911957494730522,-0.003263766706241844,-0.0038763965270008915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0009690991317502229,216621814.5671219,-210131.6508155167,0.25,1.0
2017-04-28,-0.008095900061406813,0.003037740379684406,0.004733487209538589,0.0031479870283952494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0007869967570988123,216792295.23270306,170480.66558116674,0.25,1.0
2017-05-01,0.0,0.008372245216138996,0.0023067913460805833,-0.009225092250922495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.002306273062730624,216292313.00200033,-499982.23070272803,0.25,1.0
2017-05-02,0.01217491979814711,-0.0024343309258449963,-0.004234822448596631,0.00014324595330195145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,3.581148832548786e-05,216300058.7516423,7745.749641954899,0.25,1.0
2017-05-03,0.004519706878841179,-0.007959434450221292,-0.001372689326177623,-0.014792004837836936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.003698001209459234,215500180.8727726,-799877.8788696826,0.25,1.0
2017-05-04,-0.007821135837487225,-0.007925045990341495,-0.01820626763750821,-0.008084511819863138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0020211279549657846,215064627.43291047,-435553.4398621321,0.25,1.0
2017-05-05,0.0007824745774198671,0.0012303329007423702,0.005696359584675514,-0.00012213392391879907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-3.053348097969977e-05,215058060.76119933,-6566.6717111468315,0.25,1.0
2017-05-08,-0.004645406101539407,-0.0026882356617824454,-0.004938394048285888,-0.0014494995969087654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.00036237489922719135,214980129.118103,-77931.64309632778,0.25,1.0
2017-05-09,0.003428661417322898,-0.0029911937455088244,-0.002884390983877494,-0.004077538471575437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0010193846178938593,214760981.68132716,-219147.43677583337,0.25,1.0
2017-05-10,0.007277410428370823,0.0036830782844852195,0.008912256150261255,-0.0017441431998886925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0004360357999721731,214667338.20487693,-93643.47645023465,0.25,1.0
2017-05-11,0.0013284218392175529,-0.0029046400058372335,0.004362997527916468,0.004872446887047799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0012181117217619497,214928827.00582373,261488.8009468019,0.25,1.0
2017-05-12,0.00884252928578233,0.0035460928033523853,0.004313969393193284,0.002767256579377042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0006918141448442605,215077517.80848113,148690.8026573956,0.25,1.0
2017-05-15,0.00896337408089698,0.003396230542619172,0.0011283612768449025,0.0019455728043111797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.00048639320107779493,215182130.0508479,104612.24236676097,0.25,1.0
2017-05-16,0.003471622429340959,0.0016490667299726702,-0.0009667604312614264,0.005216034838563033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0013040087096407582,215462729.42259327,280599.3717453778,0.25,1.0
2017-05-17,-0.002723816023594283,-0.00038029940264572293,0.005723538365911329,0.019495005011153754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.004873751252788439,216512841.17004582,1050111.747452557,0.25,1.0
2017-05-18,-0.06653112225881552,-6.895171021414903e-05,-0.006606712457963737,-0.011329041669309259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0028322604173273147,215899620.42015684,-613220.7498889863,0.25,1.0
2017-05-19,0.01129850310052638,0.002166079831020351,0.015524979501416958,0.007104653307352438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0017761633268381094,216283093.4082254,383472.9880685508,0.25,1.0
2017-05-22,-0.0010482299024812125,0.0055921120136552815,0.006415591007548738,0.0037422467812697757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-23,0.011011969941024935,0.0014267167568091654,-0.0065013664246589276,-0.007464521707400307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-24,0.0003303721605538712,-0.004515595406487494,-0.0028121225858778187,0.006002141909496217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-25,-0.006944493384168138,0.000472031529779704,-0.00900475336375961,-0.002431021744138895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-26,0.009449448803657834,-0.002745999554670253,0.003587560733472772,0.008831938327745315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-29,-0.00456162248683345,-0.000318020284504561,0.0,0.001057816792446875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-30,0.001234633690026632,0.0018984667391042098,-0.009538581676114544,-0.003950792524248903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-05-31,0.006940819637440976,-0.0018611292698577087,-0.004515359071400771,0.0046156647586474975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-06-01,0.005368421454835737,-0.007856187404023607,-0.00440545121768654,-0.0023326923683132383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-06-02,-0.002952067619165777,0.00730025595613637,-0.0016710261288823691,0.010434768871054434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-06-05,-0.014259907557731877,0.006267062888067443,-0.003956198793827026,0.0004925068599168636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216283093.4082254,0.0,0.0,0.0
2017-06-06,0.003152838892316989,0.004564181856596905,0.005819455419947106,0.011400218784185068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.002850054696046267,216899512.05426893,616418.646043539,0.25,1.0
2017-06-07,0.0024256196316181367,0.005004122799679767,-0.0062768253352407655,-0.005593368304761315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0013983420761903287,216596212.34025833,-303299.7140105963,0.25,1.0
2017-06-08,-0.0038226990581848863,-0.0024280690489567602,0.0026317619628040134,-0.007100959484131697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0017752398710329242,216211702.1081972,-384510.2320611179,0.25,1.0
2017-06-09,0.002987800778539551,-0.0009041003962665384,0.0029850564641744626,-0.008802748022315954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0022006870055789884,215735887.8249136,-475814.2832836211,0.25,1.0
2017-06-12,-0.0058580551385228885,0.0019881960923266995,-0.010076278825983054,-0.00045786099971578675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.00011446524992894669,215711193.56259504,-24694.26231855154,0.25,1.0
2017-06-13,-0.006909135957962054,-0.0005822374707319389,0.00028924829760224036,0.0002922175362112256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,7.30543840528064e-05,215726952.21097407,15758.648379027843,0.25,1.0
2017-06-14,0.012055234016232763,0.010937311057221955,-0.008869758277951001,-0.00449251904780712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.00112312976195178,215484662.85049078,-242289.36048328876,0.25,1.0
2017-06-15,0.002433428977802299,-0.005385626152695,0.00031771345213593705,-0.005456593118982167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0013641482797455418,215190709.81835175,-293953.0321390331,0.25,1.0
2017-06-16,-0.003074989000742101,0.005559932937196699,0.004361302186706606,-0.0001993652211359498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-4.984130528398745e-05,215179984.4324894,-10725.385862350464,0.25,1.0
2017-06-19,0.00025663797824515555,-0.0024832754491547204,-0.006771331293197402,-0.007888460832874755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.001972115208218689,214755624.71268582,-424359.7198035717,0.25,1.0
2017-06-20,-0.006079057612806693,-0.0024061802331761806,-0.007300653627160036,-0.0006672883972214105,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.00016682209930535263,214719798.72853363,-35825.98415219784,0.25,1.0
2017-06-21,-0.0046694837139923395,-0.004200546337443267,-0.006219931485907049,0.002791610686961432,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0003522339126204588,214644167.13371038,-75631.59482324123,0.5,2.0
2017-06-22,-0.0040327842246205,-0.0015440218648241633,-0.0034358435334937987,0.0032331044220523797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0004222706393070541,214734805.06338948,90637.92967909575,0.5,2.0
2017-06-23,0.002376866082678175,0.00399434551207789,0.003537157798569668,0.0049579771453247545,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0022380806643506612,215215398.878565,480593.8151755333,0.5,2.0
2017-06-26,0.0060098471234570905,0.002324323490791036,0.0028943396510721087,-0.009540785065766944,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.001804115393743977,214827125.4644774,-388273.41408762336,0.5,2.0
2017-06-27,-0.00015416422788772088,0.00034082820069336606,0.006877537758846808,0.001968314159007667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0005772855899252582,214951142.06833312,124016.6038557291,0.5,2.0
2017-06-28,0.003423490751629288,0.003108997697235827,0.005247581387251676,0.0016838121507092296,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0011982024619862641,215208697.05596617,257554.9876330495,0.5,2.0
2017-06-29,0.0034781717901808396,0.008377004103587993,0.006057644730331546,-0.003009757698495874,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0013418116012730297,215497466.58237076,288769.5264045894,0.5,2.0
2017-06-30,-0.005065466800470264,-0.0010157663070842204,0.015640042936344134,-0.0031312474408075053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0010367534369729314,215274048.84323248,-223417.73913827538,0.5,2.0
2017-07-03,0.002582572796190119,-0.0028706867989383156,0.006096726822813592,-0.017243739982764184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.005028606695425625,214191520.31986806,-1082528.5233644247,0.5,2.0
2017-07-04,2.7033646269325473e-05,-0.0047088231875345166,0.0,0.002638911653827236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.0011772057968836291,213939372.82050416,-252147.49936389923,0.25,1.0
2017-07-05,-0.005298451432310114,-0.004140082117428667,-0.009483149690813986,0.0029589184417451175,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.0010350205293571668,213717941.17759714,-221431.64290702343,0.25,1.0
2017-07-06,0.002624189586131198,-8.884371679473979e-05,0.0012208870078185274,-0.001483244230016889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,-2.2210929198684948e-05,213713194.30353713,-4746.87406000495,0.25,1.0
2017-07-07,0.006930044498655974,0.003362737293034934,-0.007436509390579937,-0.01041445617929837,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0008406843232587335,213892859.63566166,179665.33212453127,0.25,1.0
2017-07-10,0.010044397499588298,-0.0014983307603525509,0.0067832205445157445,0.0015670620061691842,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.0003745826900881377,213812739.07290867,-80120.56275299191,0.25,1.0
2017-07-11,0.0037150329542998684,0.0021941091922590417,0.008001486163742522,0.002766889554991936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0005485272980647604,213930021.19696417,117282.1240555048,0.25,1.0
2017-07-12,0.006088829517199024,0.008485845322107055,-0.0044411680741807125,0.002291167099168989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0021214613305267638,214383865.46437228,453844.26740810275,0.25,1.0
2017-07-13,0.007050484485163766,0.00615756486619623,-0.008826376285541504,-0.002400635799788664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0015393912165490575,214713886.10383803,330020.63946574926,0.25,1.0
2017-07-14,0.006207724946961202,0.011342071480399563,0.009553164348362175,0.009132870119417325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0028355178700998906,215322711.16484404,608825.0610060096,0.25,1.0
2017-07-17,0.003932904963788619,0.0013118893275907428,-0.00015839793187932827,0.004403027590135888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0003279723318976857,215393331.05653527,70619.89169123769,0.25,1.0
2017-07-18,0.0043418625286886225,0.013689042909520222,0.005516991171846675,0.006774112518333153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0034222607273800554,216130463.19434965,737132.1378143728,0.25,1.0
2017-07-19,0.004430108624688955,0.001463524318348286,0.005837909609820002,-0.0009819150562991874,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0003658810795870715,216209541.24155483,79078.04720517993,0.25,1.0
2017-07-20,0.0059438284635719985,0.002621897595557199,0.000682756278727048,0.0026102719033231914,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0006554743988892997,216351261.06063426,141719.8190794289,0.25,1.0
2017-07-21,0.004537598089150441,-0.005011222227173651,-0.008372695477406156,0.008429155718406633,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.0012528055567934127,216080214.99855825,-271046.06207600236,0.25,1.0
2017-07-24,-0.007411754582847596,0.0020323855103667743,-0.004127102713645359,0.00025498414317359774,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0005080963775916936,216190004.57306826,109789.5745100081,0.25,1.0
2017-07-25,-0.004134177628616897,0.0011490663199666962,0.005649430398509292,-0.004174300963913025,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,-0.0007462778271625503,216028666.7662012,-161337.80686706305,0.5,2.0
2017-07-26,-0.0014693978135581487,-0.0019988098689329714,0.006891871730331456,0.008375597971297388,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0008559160119600839,216213569.1611288,184902.39492759109,0.75,3.0
2017-07-27,0.004123683492404329,0.0058442279118648965,0.006501747023368587,-0.00109477759355181,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.004117414606909453,217103810.06900486,890240.9078760743,0.75,3.0
2017-07-28,0.0042739654334906785,0.0037768734198522225,0.0029752117137387124,0.008331016955883008,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0027565126417704033,217702259.4660366,598449.3970317245,0.75,3.0
2017-07-31,0.005925394696549624,-0.002610140175856257,-0.001046402753791198,-0.00015752496770737867,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0005672129417255423,217825743.00504863,123483.53901204467,0.75,3.0
2017-08-01,0.004049750533188234,0.0005257558513533933,-0.010178750229584699,-0.000535669271489847,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,-0.0014008109612607678,217520610.31660238,-305132.68844625354,0.75,3.0
2017-08-02,-0.004855289176020294,-0.0019428694107379574,0.004710741328225687,-0.0016630410794791217,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,-0.0005218543146331411,217407096.24758705,-113514.06901532412,0.75,3.0
2017-08-03,0.0031172762764464235,-0.002167388378653823,-0.007050258561113409,0.0015394939407096242,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,-0.0015250926658302022,217075530.2796004,-331565.9679866433,0.75,3.0
2017-08-04,-0.0007188545184581008,-0.005132557684135897,-0.0006887920100127065,-0.0076619895948287775,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,-0.001635051053151676,216720600.7052033,-354929.5743971169,0.75,3.0
2017-08-07,-7.492825166699468e-05,-0.0005082459501986047,0.005272770720331721,-0.0008181875953230389,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0011723991296165304,216974683.74884003,254083.04363673925,0.75,3.0
2017-08-08,-0.0026858352331184943,-0.001823464980732492,0.002704381480242768,0.0024724728703742205,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,-0.0004512296834020546,216876778.33098578,-97905.41785424948,0.75,3.0
2017-08-09,-0.002082894032046534,-0.0023220153091538798,0.005630051082647247,0.012958380916127332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0003062854353617084,216943204.52945673,66426.19847095013,0.75,3.0
2017-08-10,-0.004760125094836476,0.0017461345971152564,-0.010379671859266804,0.0072261802239097506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0015418705332695681,216608706.19499967,-334498.33445706964,1.0,4.0
2017-08-11,-0.0030761327605700606,-0.0018255805420079874,0.0018793662346121565,0.002160851282130949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.00021537394645873564,216562054.32310912,-46651.87189054489,1.0,4.0
2017-08-14,-0.0033475538071845445,-0.0009888361256317202,-0.006970481194994438,-0.005553357997688524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.004215057281374807,215649232.85916498,-912821.4639441371,1.0,4.0
2017-08-15,-0.005279206955351223,-0.006143698302139344,-0.007125290570360043,-0.008282962211909828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.00670778950994011,214202703.19716567,-1446529.661999315,1.0,4.0
2017-08-16,0.009248367939608482,0.00875790145595734,0.0007658730831965332,0.009107138643995816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.006969820280689543,215695657.54208782,1492954.3449221551,1.0,4.0
2017-08-17,0.002197935280332297,0.00415627928785578,0.0011685157065464136,0.0039279562936929135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.002862671642106851,216313123.3842591,617465.8421712816,1.0,4.0
2017-08-18,-0.0010149297818725644,-0.0007429256309341437,0.006665465246087576,-0.0031207545705080886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0004467138156931949,216409753.4449906,96630.06073150039,1.0,4.0
2017-08-21,0.007646281876308114,0.003623250047920523,-0.002348884430080078,0.0060352145032045446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.003738965499338276,217218902.0468417,809148.6018511057,1.0,4.0
2017-08-22,-0.0017882368633251877,-0.0021347973665933884,-0.0006358726087035693,-0.005263646778338682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.002455638404240207,216685490.96884856,-533411.0779931545,1.0,4.0
2017-08-23,-0.0012703161760172499,-0.0032679386957125134,0.003489884036070201,0.004575590624708248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0008818049472621714,216876565.30678484,191074.33793628216,1.0,4.0
2017-08-24,0.00506917935304485,0.0006073263211476831,0.002867700303702314,-0.003532255065997303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0012529877279743862,217148308.98159945,271743.6748146117,1.0,4.0
2017-08-25,-0.0008458964793340851,0.004755732173243654,-0.002616418655723707,0.003847947761193904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0012853411998449416,217427418.64961016,279109.66801071167,1.0,4.0
2017-08-28,-0.0035496565859407525,0.0010182982890667436,0.0015547599666718703,0.014542920199791087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.003391580467397237,218164841.2357788,737422.5861686468,1.0,4.0
2017-08-29,-0.0033799778172812767,0.003911548976782031,0.0009637733885865529,-0.0006869547296833867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00020209745460098016,218208931.794876,44090.55909720063,1.0,4.0
2017-08-30,0.0006439560365847363,-0.009009475075210216,-0.005148348851830797,-0.00048119887261988126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0034987666907690396,217445469.6526838,-763462.1421922147,1.0,4.0
2017-08-31,0.0062781873211941175,0.0028269425441802554,0.019066455124794546,0.009804371083600882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00949398901844245,219509894.55367643,2064424.900992632,1.0,4.0
2017-09-01,0.00599798391675499,0.005782799848357056,0.0037917938965112974,0.0028756725668404037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.004612062557115937,220522287.91926393,1012393.3655875027,1.0,4.0
2017-09-04,-0.002363758788845316,-0.002860711211625122,0.0,0.006519623008836017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00032378825209139483,220593690.44541648,71402.52615255117,1.0,4.0
2017-09-05,0.005964884120736258,0.008754009292248899,0.004605925097819874,0.004378237759302017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.005925764067526762,221900876.60978106,1307186.1643645763,1.0,4.0
2017-09-06,0.0014597344824855973,-0.003663950164461083,0.004158423032275316,-0.004097901784714586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0005359236086036889,221781954.69123602,-118921.91854503751,1.0,4.0
2017-09-07,0.007025982057690339,0.0053884282674960815,-0.0007220856727236935,0.011242523721725073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00573371209354695,223053588.56697968,1271633.8757436574,1.0,4.0
2017-09-08,0.0014667679803241906,0.003384125931248816,-0.010504074151899356,-0.0019492743955767944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.001900613658975786,222629649.86986572,-423938.697113961,1.0,4.0
2017-09-11,0.002587138488822527,-0.0037716950369212077,0.0014617364815918688,-0.014146844993650598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0034674162650393525,221857700.20082694,-771949.6690387726,1.0,4.0
2017-09-12,-0.007647196990408278,0.0001982916753244801,-0.001049641814148683,0.0032164755864230177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0013205178857023658,221564733.13963097,-292967.0611959696,1.0,4.0
2017-09-13,-0.008880343107421695,-0.004598337919198947,0.0019764850171586357,-0.007088098152138844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.004647573540400213,220534994.7484054,-1029738.3912255764,1.0,4.0
2017-09-14,0.0013082095267409333,-0.0022217073147468014,0.0015535882002621904,0.005573326678615098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.001553354272717855,220877563.7247816,342568.9763762057,1.0,4.0
2017-09-15,0.0014343232439464337,0.0032601367593070307,0.0011551577853874395,-0.007189375366613016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0003349393944930279,220803583.1273305,-73980.59745109081,1.0,4.0
2017-09-18,-0.0002982266775025666,-0.0038610038610038533,-0.0013158064625934385,-0.00965019921525856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0037813090540896044,219968656.53927574,-834926.5880547762,1.0,4.0
2017-09-19,-0.0012046784785241238,0.003408984776314572,-0.0028301842440541236,0.0028376063146300368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0005529320920915903,220090284.26873058,121627.72945484519,1.0,4.0
2017-09-20,0.0018158143989239761,0.00864798608965578,0.008831710709318541,-0.007665026884795978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0029076210782755796,220730223.41839397,639939.1496633887,1.0,4.0
2017-09-21,-0.003163584046193102,-0.017559054592838574,-0.009449558541580805,-0.007608946276227657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.009445285864210035,218645363.3593363,-2084860.0590576828,1.0,4.0
