Dates,trend_ret,bench_ret,mix10_ret,trend_nav,bench_nav,mix10_nav
2016-06-17,0.0091238134621987,-0.0030308471935611,-0.0018153811279851204,215015598.76058546,239357868.82090616,239242503.14242563
2016-06-20,0.005716297096678,0.0024869373633362,0.00280987333667038,216244691.80352107,239953136.8480854,239914744.27300382
2016-06-21,-0.0035912914954739,0.0011075526000708,0.00063766819051633,215468094.08090574,240218897.56869662,240067730.27386257
2016-06-22,-0.0015576511871593,-0.0008111623421515,-0.00088581122665228,215132469.94836566,240024041.0451157,239855075.58322904
2016-06-23,0.0014860292733009,0.0067272975015966,0.0062031706787670305,215452163.0963465,241638754.17676163,241342937.55524036
2016-06-24,0.0074889079539224,-0.0179657294059918,-0.01542026567000038,217065664.51424855,237297537.70522097,237621365.34056023
2016-06-27,-0.0014425404704355,-0.007987167623205,-0.00733270490792805,216752538.5084448,235402202.4949956,235878957.98869893
2016-06-28,0.0080543189952154,0.01078124255424,0.01050855019833754,218498332.5966145,237940130.73789647,238357703.85945475
2016-06-29,0.0110459538256728,0.0100322818276229,0.01013364902742789,220911855.08946323,240327213.18756044,240773137.17335004
2016-06-30,0.0023262515632581,0.0078396489361615,0.007288309198871161,221425751.63770735,242211294.16875696,242527966.24385163
2016-07-01,0.003485094144678,0.0021123532298472,0.00224962732133028,222197441.22822082,242722929.9782998,243073563.7829005
2016-07-04,0.0005344088235602,0.0,5.344088235602e-05,222316185.5013857,242722929.9782998,243086553.84862646
2016-07-05,-0.0083251695411632,-0.0017239091206715,-0.00238403516272067,220465365.56534195,242304497.70551407,242507026.95666674
2016-07-06,-0.001294589988584,0.0029264925108526,0.00250438426090894,220179953.31025153,243013600.00339517,243114357.73813686
2016-07-07,-0.0067171295402673,-0.0003006148222516,-0.0009422662940531701,218700976.04169655,242940546.5132254,242885279.27323985
2016-07-08,0.006576810117735,0.0095922250104533,0.009290683521181472,220139330.83368614,245270886.89954275,245141849.53492126
2016-07-11,-0.0028823820124748,0.000649114182414,0.00029596456292512,219504805.1862529,245430095.7107625,245214402.8352735
2016-07-12,0.0046471179662466,0.0024887096599398,0.0027045504905704796,220524869.9101114,246040899.96079785,245877597.5687566
2016-07-13,-0.0005520738715531,0.001179233991831,0.00100610320549259,220403123.89140636,246331039.75341234,246124975.80782935
2016-07-14,0.0043144697695467,0.0017666780280787,0.0020214572022255,221354046.5065495,246766227.38897848,246622506.91282365
2016-07-15,-0.0055849040532122,-0.0018678738543344,-0.00223957687422218,220117805.39502016,246305299.2047059,246070176.849679
2016-07-18,-0.0015367835602453,0.0016686009580227,0.0013480625061959,219779531.97037184,246716284.46292493,246401894.82898304
2016-07-19,-0.0058997554283379,-0.0002724574555786,-0.0008351872528545301,218482886.48359206,246649064.77181035,246196103.1073427
2016-07-20,-0.0017187280984259,0.0020672376407116,0.00168864106679785,218107373.80756754,247158947.00255296,246611839.95753536
2016-07-21,0.0018074897278449,-0.0017978499885714,-0.0014373160169297702,218501600.64529192,246714592.2925091,246257380.80999988
2016-07-22,-0.0061823039718851,0.0026814441129868,0.0017950693044996098,217150757.33175924,247376143.68359977,246699429.87529838
2016-07-25,-0.0031972792694207,-0.0019532805089032,-0.00207768038495495,216456465.71700343,246892948.68377495,246186867.30886692
2016-07-26,0.0025697586811601,0.0004163546213288,0.0006316950273119301,217012706.59887296,246995743.7039329,246342382.32873544
2016-07-27,0.0002283382875139,0.0004940106183334,0.00046744338525145,217062258.9086665,247117762.22400582,246457533.44586208
2016-07-28,0.0025330239515696,0.0011081586380773,0.00125064516942653,217612082.80946395,247391607.90683666,246765764.3695349
2016-07-29,0.0091852470949637,0.0022748942836038,0.00296592956473979,219610903.56091857,247954397.66147545,247497654.2456441
2016-08-01,-0.0033644855310388,-0.0016763064740676,-0.0018451243797647202,218872025.8534295,247538750.099402,247040990.28986087
2016-08-02,0.004694747736169,-0.0046201919101935,-0.00368869794555725,219899574.80131558,246395073.56873333,246129730.69651023
2016-08-03,-0.0033733307307409,0.0020252567350787,0.0014853979884967403,219157780.80796143,246894086.85096863,246495331.3033961
2016-08-04,0.006453871665826,0.0012366768976589,0.00175839637447561,220572196.99986327,247199415.0643458,246928767.80028516
2016-08-05,-0.0028604381205305,0.0032701182607583,0.00265706262262942,219941263.87923568,248007786.38559654,247584872.99965927
2016-08-08,0.002482412304352,-0.000431778999122,-0.0001403598687746,220487248.7789243,247900701.83181652,247550122.01937446
2016-08-09,0.0049065948531737,0.0011732482109109,0.00154658287513718,221569090.37897336,248191550.88672423,247932978.7988277
2016-08-10,0.0031516820896372,-0.0006630019039266,-0.00028153350457021996,222267405.71273798,248026999.41594785,247863177.35840794
2016-08-11,-0.001174908572243,0.0012462231699457,0.00100410999572683,222006261.83243588,248336096.40939215,248112059.2523661
2016-08-12,-0.0030996043049655,0.0008137840063133,0.00042244517518542,221318130.26753077,248538188.3528404,248216872.9947026
2016-08-15,7.512851588750702e-05,0.0009204489900182,0.0008359169426051307,221334757.57019675,248766955.07729077,248424361.68427935
2016-08-16,-0.0003020314095835,-0.0037581306439952,-0.00341252072055403,221267907.521378,247832056.3602014,247576608.40254134
2016-08-17,-0.003622451018734,0.001708322563859,0.0011752452055997,220466375.36436403,248255433.4541291,247867571.62458506
2016-08-18,0.0018266590428256,0.0019553199382157,0.00194245384867669,220869092.26256233,248740852.2529323,248349042.9430494
2016-08-19,-0.003782923104267,-0.0017822344069773,-0.00198230327670627,220033561.47042382,248297537.74762627,247856739.82145652
2016-08-22,0.0008382017136423,0.0007159238486779,0.00072815163517434,220217993.97870713,248475299.8764678,248037217.11184648
2016-08-23,0.0009636642615647,0.0010584556542866,0.00104897651501441,220430210.1892579,248738299.9625726,248297402.3274463
2016-08-24,-0.0056211194633697,-0.0032183846083535,-0.0034586580938551197,219191145.64444837,247937764.44646502,247438626.50720328
2016-08-25,-0.0006369825554852,-0.0013084574883317,-0.0012413099950470499,219051524.70835602,247613348.4219348,247131478.4669592
2016-08-26,0.0038859765108361,-0.0023387271067493,-0.00171625674499076,219902753.78803554,247034248.3719875,246707337.40014073
2016-08-29,-0.0060257631818128,0.0049462849326967,0.0038490801212457504,218577671.87068036,248256150.1525699,247656933.70829308
2016-08-30,-0.0046714664449727,-0.001330258756858,-0.00166437952566947,217556593.6109162,247925905.23488557,247244738.5784389
2016-08-31,0.0016650923972898,-0.0011951928743357,-0.0009091643471731501,217918845.440918,247629585.9595856,247019952.47709724
2016-09-01,0.0007274511534645,-2.819850249742295e-05,4.736646309876934e-05,218077370.75639567,247622603.1760875,247031652.9385609
2016-09-02,0.0027928719394209,0.0018861138096815,0.00197678962265544,218686432.92580384,248089647.58752722,247519982.54655728
2016-09-05,-0.000475573011855,0.0,-4.755730118550001e-05,218582431.5602455,248089647.58752722,247508211.1641979
2016-09-06,0.0104257530467894,0.0031691804957592,0.00389483775086222,220861318.01205936,248875888.45986137,248472215.48868862
2016-09-07,-0.000857554339064,8.816215486375789e-05,-6.409494529017914e-06,220671917.4304667,248897829.89448163,248470622.90738285
2016-09-08,0.002907039937434,-0.0031994415586914,-0.00258879340907886,221313419.50750723,248101495.8336491,247827383.79645047
2016-09-09,-0.0113601660579045,-0.016032929351486,-0.01556565302212785,218799262.3110593,244123702.07895023,243969788.7308932
2016-09-12,-0.0032365663417866,0.0090897133627891,0.007857085392331532,218091103.9830556,246342716.5559108,245886680.19410086
2016-09-13,-0.0029652924758859,-0.0101896597748985,-0.00946722304499724,217444400.07335696,243832568.08618182,243558816.14890942
2016-09-14,-0.0034638363892229,0.0007251428054515,0.00030624488598405994,216691208.24775013,244009381.5186643,243633404.79079136
2016-09-15,0.0012180317864138,0.005951060891111,0.00547775798064128,216955145.02723232,245461496.20608425,244967969.61823493
2016-09-16,0.001868298994773,-0.0022865354803378,-0.00187105203282672,217360482.10659754,244900239.78595224,244509621.80070332
2016-09-19,0.005630548943816,0.0001522161039292,0.00070004938791788,218584340.93955016,244937517.54630378,244680790.61178493
2016-09-20,-0.0002216975579207,0.0004038040462875,0.00034125388586668,218535881.32496417,245036424.30697656,244764288.88237813
2016-09-21,0.0006030322368802,0.0069623490760781,0.00632641739215831,218667665.50631812,246742453.4293557,246312769.93654284
2016-09-22,0.0,0.0047778006529266,0.0043000205876339405,218667665.50631812,247921339.68445525,247371919.91826713
2016-09-23,0.0,-0.0030156936451826,-0.00271412428066434,218667665.50631812,247173684.87586367,246700521.78406242
2016-09-26,0.0,-0.0045676533276437,-0.0041108879948793305,218667665.50631812,246044681.17163444,245686363.57072982
2016-09-27,0.0,0.0047427379636888,0.0042684641673199205,218667665.50631812,247211606.62179086,246735067.0100306
2016-09-28,0.0,0.0030970528908801,0.00278734760179209,218667665.50631812,247977234.04273796,247422803.40733904
2016-09-29,0.000449909132816,-0.0051860278422694,-0.00462243414476086,218766046.086081,246691217.20274338,246279107.7926765
2016-09-30,-0.0004507211538461,0.0035658552203198,0.0031641975829032097,218667443.60136673,247570882.3674128,247058383.5502737
2016-10-03,0.0003203539091735,-0.0022368862002867,-0.00198116218934068,218737494.5717334,247017094.4770523,246568920.82222423
2016-10-04,-0.0004275252580331,-0.004292695517586,-0.00390617849163071,218643978.76792508,245956725.30282354,245605778.60700387
2016-10-05,-0.0015933073121187,0.0020655513835639,0.00169966551399564,218295611.71780342,246464761.55706966,246023226.27894023
2016-10-06,-0.0010287057028092,-0.000283586814628,-0.00035809870344612,218071049.77713108,246394867.40042162,245935125.6805921
2016-10-07,0.0,-0.0019348901277364,-0.00174140111496276,218071049.77713108,245918120.40396363,245506853.97852337
2016-10-10,0.0044118344039159,0.0027639914555996,0.00292877575043123,219033143.1370359,246597835.98753732,246225888.4990203
2016-10-11,-0.0040669782885832,-0.0079557180865562,-0.0075668441067589,218142340.09941745,244635973.12366566,244362735.58570006
2016-10-12,-0.000726306741521,0.0003969142833828,0.00028459218089242,217983901.84719208,244733072.63562775,244432279.30954924
2016-10-13,0.0012389225473112,-0.0008664870214881,-0.0006559460646081701,218253967.01814145,244521014.60446006,244271944.91787297
2016-10-14,0.0044171906353306,-0.0011537017120622,-0.00059661247732292,219218036.39737773,244238910.29127574,244126209.22767502
2016-10-17,-0.0005202936766064,-0.0010152437393691,-0.0009657487330928301,219103978.63924208,243990948.26669216,243890444.6503986
2016-10-18,0.0032611279048044,0.0040934794032433,0.0040102442533994104,219818504.7380362,244989720.18799967,244868504.9045169
2016-10-19,0.0029808974482971,0.0013929523612307,0.0015517468699373402,220473761.15789828,245330979.1972128,245248478.84054872
2016-10-20,-0.0039935437523678,-0.0006616225218391,-0.00099481464489197,219593289.54646513,245168662.69607106,245004502.0621607
2016-10-21,-0.0001170914618659,4.69514206390409e-05,3.054713238854681e-05,219567577.0471762,245180173.71308076,245011986.24712095
2016-10-24,0.0025944753571514,0.0024004265796325,0.0024198314573843902,220137239.71505454,245768710.71886054,245604873.958878
2016-10-25,0.0011194033457972,-0.0020943143718949,-0.00177294260012569,220383662.07772616,245253993.77583995,245169430.61503777
2016-10-26,0.000302348949893,-0.0017050234620294,-0.00150428622083716,220450294.84652892,244835829.96229574,244800625.61879307
2016-10-27,-0.0029180299439916,-0.0029535853006783,-0.00295002976500963,219807014.28500494,244112686.4538397,244078456.48672464
2016-10-28,-0.0029330607281791,-0.001809853457618,-0.0019221741846741102,219162306.9636273,243670878.2642128,243609295.1786308
2016-10-31,-0.0012897631811419,0.0004521579460512,0.00027796583333188996,218879639.4894115,243781055.98804125,243677010.23937252
2016-11-01,-0.0042573306836864,-0.0035723228180627,-0.0036408236046250697,217947796.48417905,242910191.35912374,242789825.22858855
2016-11-02,-0.0016157290575524,-0.0034718749406043,-0.00328626035229911,217595651.89637002,242066837.5529266,241991954.65199822
2016-11-03,-0.0005197655331147,-0.0028099982163832,-0.00258097494805635,217482553.17635867,241386630.17115736,241367379.47941023
2016-11-04,-0.0015133246178259,-0.0003487605945094,-0.00046521699684105,217153431.47468925,241302444.02651227,241255091.27199343
2016-11-07,0.0054278112629488,0.0124649873324954,0.01176126972554074,218332099.31583557,244310275.93460292,244092557.4731033
2016-11-08,0.0015070242081992,0.0017327085446904,0.00171014011104128,218661131.07493147,244733594.43727046,244509989.94644472
2016-11-09,-0.0046338454013601,0.0021414607844401,0.0014639301658600802,217647889.1982437,245257681.83239296,244867935.49658147
2016-11-10,-0.0131827103490225,5.601972931787978e-05,-0.0012678532785161583,214778700.1168671,245271421.1013423,244557478.88175866
2016-11-11,-0.0132043378552924,-0.0008383662754936,-0.00207496343347348,211942689.59640348,245065793.81354854,244050031.05569655
2016-11-14,0.0011340124913257,-0.0021409058758528,-0.0018134140391349498,212183035.25385097,244541131.0156026,243607467.30312887
2016-11-15,0.0034090441257154,0.004336189814039,0.004243475245206641,212906376.58375955,245601507.77702603,244641209.56017718
2016-11-16,0.0007393857490457,-0.0002539188722891,-0.00015458841015562002,213063796.5244865,245539144.91913876,244603390.86453274
2016-11-17,5.647635845273946e-05,0.0017246119624606,0.0015577984020598138,213075829.59183234,245962604.66571867,244984433.6359599
2016-11-18,-0.0042081991190469,-0.0023574807455349,-0.0025425525828861,212179164.07345378,245382752.5610976,244361547.8314519
2016-11-21,0.0007895900642482,0.004434805124559,0.00407028361852792,212346698.6332467,246470977.24963397,245356168.63658842
2016-11-22,0.0,0.0015609605759983,0.00140486451839847,212346698.6332467,246855708.72824845,245700860.81227615
2016-11-23,0.0,-0.0002685289491381,-0.00024167605422429,212346698.6332467,246789420.82419494,245641480.7977155
2016-11-24,0.0,0.0,0.0,212346698.6332467,246789420.82419494,245641480.7977155
2016-11-25,0.0,0.0022993860229018,0.00206944742061162,212346698.6332467,247356884.9690381,246149822.92654753
2016-11-28,0.0,-0.0020626087071211,-0.00185634783640899,212346698.6332467,246846684.50433463,245692883.2353254
2016-11-29,0.0,0.0014885422707369,0.0013396880436632099,212346698.6332467,247214126.22861058,246022035.0534089
2016-11-30,0.0,-0.0027867250372138,-0.00250805253349242,212346698.6332467,246525208.4334964,245404998.86509824
2016-12-01,0.0,-0.0036671803340132,-0.00330046230061188,212346698.6332467,245621156.03729054,244595048.91796228
2016-12-02,0.0,0.0014141774801862,0.00127275973216758,212346698.6332467,245968507.94481578,244906359.64691263
2016-12-05,0.0,0.0035758741976042,0.00321828677784378,212346698.6332467,246848060.38579884,245694538.54597417
2016-12-06,0.0,0.0018326563401031,0.00164939070609279,212346698.6332467,247300448.048707,246099784.83438963
2016-12-07,0.0,0.0090597219972102,0.00815374979748918,212346698.6332467,249540921.35781384,248106420.9051452
2016-12-08,0.0,0.000504078125735,0.0004536703131615,212346698.6332467,249666709.47774604,248218979.42281464
2016-12-09,0.0016473269906961,0.0021027798618545,0.00205723457473866,212696503.08129045,250191703.60661134,248729624.08938962
2016-12-12,9.359779721840322e-05,-0.0006645164082133,-0.0005887049876701297,212716411.00545496,250025447.1143659,248583195.71910688
2016-12-13,-0.0007192992205371,0.003941042547887,0.0034750083710445904,212563404.25682327,251010808.03949812,249447024.4051318
2016-12-14,-0.0008407982493653,-0.0057843649776818,-0.00529000830485015,212384681.318645,249558869.91245487,248127447.5744085
2016-12-15,-0.0022570175528691,0.0016049852631239,0.0012187849815246,211905325.36494833,249959408.2209462,248429861.58101624
2016-12-16,0.0008570793545504,-0.0014593427078758,-0.00122770050163318,212086945.04443792,249594631.781294,248124864.11533254
2016-12-19,-0.001619931759729,0.0024410372957237,0.00203494039017843,211743378.66633654,250203901.58628455,248629783.4231284
2016-12-20,-0.001189228901439,0.0017539129903024,0.00145959880112826,211491567.32073817,250642737.4595011,248992683.1569376
2016-12-21,0.0007146844884159,-0.0008613399681363,-0.0007037375224810801,211642717.06333303,250426848.85200414,248817457.66297683
2016-12-22,-0.0002103510055183,-0.0011438979732565,-0.00105054327648268,211598197.80498818,250140386.0871533,248556064.15575746
2016-12-23,-0.0001143859933627,0.0011090162247971,0.00098667600298112,211573993.9349385,250417795.83380097,248801308.45965537
2016-12-26,0.0,0.0,0.0,211573993.9349385,250417795.83380097,248801308.45965537
2016-12-27,0.003788633808856,0.0008224483678572,0.00111906691195708,212375570.3214351,250623751.54126686,249079733.77160424
2016-12-28,0.0004386480621287,-0.0036871345525516,-0.0032745562910835697,212468728.45380008,249699668.04726896,248264108.16240102
2016-12-29,-0.0002427284040094,0.0004760553457,0.00040417697072906,212417156.25844058,249818538.90906236,248364450.79757884
2016-12-30,-0.0004357387939845,-0.0018717686894255,-0.0017281656998814,212324597.86295092,249350936.38989434,247935235.87264058
2017-01-02,0.0,0.0,0.0,212324597.86295092,249350936.38989434,247935235.87264058
2017-01-03,-0.0041338911082061,0.0049415603489362,0.00403401520322197,211446871.09579185,250583119.09012878,248935410.38356522
2017-01-04,0.0032082451755777,0.0035879624961771,0.00354999076411716,212125244.49987593,251482201.9235993,249819128.79128858
2017-01-05,0.0010255610185862,0.0015435131811045,0.00149171796485267,212342791.8816931,251870368.01708156,250191788.47367036
2017-01-06,-0.0004629872934122,0.0011698900320521,0.00100660229950567,212244479.86720422,252165028.64999405,250443632.1032654
2017-01-09,-0.0018798958469304,-0.0011342059899368,-0.00120877497563616,211845482.35096794,251879021.5640466,250140902.10797152
2017-01-10,0.0024991857699975,-3.615240133489906e-05,0.00021738141579834088,212374923.56589773,251869915.53257117,250195278.0914208
2017-01-11,-0.0018625186373896,0.0020167320490748,0.00162880698042836,211979371.31264207,252377869.66342345,250602797.90684637
2017-01-12,0.0074176969746401,-0.0012004809762591,-0.0003386631811691799,213551770.05391392,252074894.83206367,250517927.96609735
2017-01-13,-0.0024361771222613,0.0007396984404843,0.00042211088420974,213031520.1172902,252261354.23865622,250623674.3101815
2017-01-16,-0.0009854776862201,0.0,-9.854776862201001e-05,212821582.30775306,252261354.23865622,250598975.9063144
2017-01-17,0.0022214501543608,-0.0004590383103584,-0.00019098946388647998,213294354.84462193,252145556.61283776,250551114.1422555
2017-01-18,-0.0017189028904257,-0.0001833814613073,-0.00033693360421914,212927722.561568,252099317.79220396,250466695.05232644
2017-01-19,0.0001203635269562,-0.0034714232308222,-0.00311224455504436,212953351.29324228,251224174.36394566,249687181.44442987
2017-01-20,0.0021893459727646,0.002097870135507,0.0021070177192327602,213419579.85528287,251751210.0566612,250213276.7599986
2017-01-23,0.0026930355554664,-5.068285120042289e-05,0.00022368898946625943,213994326.37206587,251738450.58754236,250269246.71502808
2017-01-24,0.000475937502447,0.0023885373529124,0.00219727736786586,214096174.29729724,252339737.279935,250819157.6667078
2017-01-25,-0.0010190219165973,0.0037041309513016,0.0032318156645117103,213878005.60342866,253274436.71103692,251629758.9494147
2017-01-26,-0.0020695976119442,6.751449277266904e-05,-0.00014619671769901789,213435364.19378442,253291536.40616378,251592971.50458091
2017-01-27,0.0024904927118805,0.0001070773266008,0.00034541886512876995,213966923.4127666,253318658.18673274,251679876.46327242
2017-01-30,0.0005513517206559,-0.0036489228032474,-0.0032288953508570702,214084894.4441537,252394317.95838714,250867228.4802559
2017-01-31,0.004648308481769,0.0001221224805251,0.00057474108064949,215080027.0748171,252425140.97856662,251011412.1822522
2017-02-01,0.0005409892261136,-0.0001583818593382,-8.844475079301998e-05,215196383.05221677,252385161.41539472,250989211.54045555
2017-02-02,0.00718811072015,0.0004953873970276,0.00116465972933984,216743238.48017192,252510189.8435567,251281528.56763545
2017-02-03,0.0011798821954975,0.0039255565480635,0.0036509891128069004,216998969.96824917,253501432.87274984,252198954.69268537
2017-02-06,0.0006414445812476,0.0005015370941785,0.00051552784288541,217138162.7816716,253628573.24476296,252328970.27577606
2017-02-07,-0.0013027621497711,0.0006365415273607,0.00044261115964752,216855283.40192884,253790018.36415845,252440653.8939225
2017-02-08,0.0044021379944697,0.00159517887587,0.00187587478772997,217809910.28429395,254194858.84035963,252914200.95196018
2017-02-09,-0.0029675616707196,0.0023798713028336,0.0018451280054782803,217163545.9430314,254799809.89024162,253380860.02711982
2017-02-10,0.0054850278008229,0.0018768712092091,0.00223768686837048,218354694.02985424,255278036.3175366,253947847.0502989
2017-02-13,-0.0046323655461072,0.0028406980814593,0.00209339171870265,217343195.26839957,256003204.14554253,254479459.37029636
2017-02-14,-0.0002266190054272,0.0016915069584803,0.0014996943620895502,217293941.16965145,256436235.34674793,254861100.7807816
2017-02-15,0.0089080283672872,0.0023015803178383,0.0029622251227831905,219229601.76163033,257026443.93880257,255616056.7363346
2017-02-16,0.0005074968275246,0.0007610918724032,0.00073573236791534,219340860.08902383,257222064.6762771,255804121.74303436
2017-02-17,-0.0062300619816448,0.0016113982542731,0.0008272522306813101,217974352.93556195,257636551.86225697,256015736.2733638
2017-02-20,0.0027024762904796,0.0,0.00027024762904796003,218563423.45630297,257636551.86225697,256084923.91909063
2017-02-21,-0.0025651830736049,0.0036370830909321,0.0030168564744784,218002768.26194373,258573597.40864122,256857495.37983224
2017-02-22,0.0014562548392999,-0.0004570306493146,-0.00026570210045315007,218320235.84820595,258455421.34952196,256789247.80379266
2017-02-23,0.0046744659549389,0.0009211865987585,0.00129651453437654,219340766.35795265,258693507.02004558,257122178.79584193
2017-02-24,-0.0021133973124921,0.0026472997595119,0.0021712300523115,218877212.1718118,259378346.27896702,257680450.19755933
2017-02-27,-0.0017831469725347,-0.0003702571304353,-0.00051154611464524,218486921.93357083,259282309.59677672,257548634.76444072
2017-02-28,0.0009846939214206,-0.0014161256259631,-0.00117604367122473,218702064.6775087,258915133.27379784,257245746.32249343
2017-03-01,-0.0003607078139488,0.0057993959195778,0.00518338554622514,218623177.1338528,260416684.64122286,258579150.20580932
2017-03-02,-0.0100896241119212,-0.0040291528345917,-0.00463519996232465,216417351.45441827,259367426.0181257,257380584.1385174
2017-03-03,-0.0011830530105956,0.0004885527489789,0.00032139217302145,216161318.25523496,259494140.68710244,257463304.2437472
2017-03-06,0.0010359892029803,-0.0019938771873149,-0.00169089054828538,216385259.04704937,258976741.2397445,257027961.97607115
2017-03-07,-0.0039671503486202,-0.0021285229590292,-0.0023123856979883,215526826.19118458,258425503.30016115,256433614.19281462
2017-03-08,-0.0083947663370284,-0.0020455968512487,-0.00268051379982667,213717528.84594825,257896868.90432796,255746240.35123134
2017-03-09,-0.0077126610891927,-0.0003814696442754,-0.00111458878876713,212069197.9771397,257798489.0774873,255461188.4589665
2017-03-10,0.0042883873434338,0.0023206279685889,0.00251740390607339,212978632.84167704,258396743.46150047,256104287.45264328
2017-03-13,0.0016214382459696,-1.7420134034384915e-05,0.00014646570396601358,213323964.54254085,258392242.1555953,256141797.94739375
2017-03-14,-0.0019251178813089,-0.00166759241036,-0.00169334495745489,212913290.7638883,257961349.21368074,255708061.52544612
2017-03-15,0.0051225160075983,0.0070700676418957,0.00687531247846596,214003942.50405675,259785153.4016162,257466134.35169637
2017-03-16,0.0072393321026326,-0.0013911597639846,-0.0005281105773228802,215553188.1151163,259423750.7489233,257330163.7628428
2017-03-17,0.002592315325549,-0.0003165803486927,-2.569078126852994e-05,216111969.94813806,259341622.287452,257323552.7498918
2017-03-20,0.004466675659517,-0.0005378873798048,-3.743107587262008e-05,217077272.0240357,259202125.7017655,257313920.85246497
2017-03-21,0.0012243739653273,-0.0065034761324229,-0.00573069112264788,217343055.78436622,257516410.8637908,255839334.25050205
2017-03-22,-0.0006414998787003,0.001980643453968,0.0017184291207011702,217203630.24044418,258026459.0572575,256278976.0126989
2017-03-23,-0.0056090022597439,-0.000921598498104,-0.0013903388742679901,215985334.58760098,257788662.26011923,255922661.38969088
2017-03-24,0.0006303983371076,-5.944637804566877e-05,9.53809346965811e-06,216121491.38336462,257773337.65784666,255925102.4039562
2017-03-27,0.0012647587149255,-0.0001186385243232,1.9701199601669997e-05,216394832.92307445,257742755.80945706,255930144.43548176
2017-03-28,-0.000174640074578,0.0035057878678356,0.00313774507359424,216357041.71331444,258646347.23579636,256733187.98536843
2017-03-29,0.0022520309632366,0.0013418545347934,0.00143287217763772,216844284.47036707,258993413.00974247,257101053.82750893
2017-03-30,-0.0017676913291551,0.001164038896448,0.00087086587388769,216460970.70893195,259294891.4164096,257324954.36142787
2017-03-31,-0.0041070140073608,-0.0008486213928539,-0.0011744606543045901,215571962.47018346,259074848.22449592,257022736.32715964
2017-04-03,0.0047049834829285,0.0001015839523295,0.0005619239053894,216586224.99298814,259101166.07152772,257167163.54693046
2017-04-04,-0.0013637450585015,0.0003482020452857,0.00017700733490697996,216290856.59891447,259191385.62748972,257212684.02117547
2017-04-05,0.0031063808163276,-0.0018493055096616,-0.00135373687706268,216962738.3666004,258712061.569992,256864485.72556776
2017-04-06,-0.0035817459561817,0.0016260724860952,0.00110529064186751,216185632.95581374,259132746.13513196,257148395.63786834
2017-04-07,-0.0015984404760779,-0.0011611979120297,-0.00120492216843452,215840073.08975065,258831841.7313813,256838551.83538693
2017-04-10,-0.0017434431141649,0.0007955916535827,0.00054168817680794,215463768.20056146,259037766.1843442,256977678.24226463
2017-04-11,0.0030002260569307,0.0006904983820749,0.00092147114956048,216110208.21224126,259216631.34279072,257214475.7588459
2017-04-12,0.0032996887729301,-0.0021943561410463,-0.0016449516496486597,216823304.63999477,258647817.73594233,256791370.38263285
2017-04-13,0.002109763935823,-0.0027434015394711,-0.0022580849919416903,217280750.6285702,257938242.91458473,256211513.6431117
2017-04-14,-0.0004328685011491,0.0,-4.3286850114910005e-05,217186696.63571703,257938242.91458473,256200423.05372292
2017-04-17,0.001377798455325,0.0047692248434737,0.00443008220465883,217485936.13085884,259168408.3907749,257335411.98871928
2017-04-18,0.0009827120517471,-9.056794990900383e-05,1.6760050256606557e-05,217699662.18138018,259144936.03934577,257339724.943157
2017-04-19,-0.0018511195881404,-0.001408079191613,-0.00145238323126574,217296674.07238466,258780039.44729686,256965969.041911
2017-04-20,0.0003300239804407,0.0037564328531203,0.00341379196585234,217368387.18569854,259752129.28920847,257843197.40252376
2017-04-21,0.0004953584522973,-0.0016821220621574,-0.0014643740107119299,217476062.45355323,259315194.50183874,257465618.52540863
2017-04-24,-0.0015824016692099,0.0057470924622069,0.00501414304906522,217131927.96931353,260805502.90149596,258756587.96691105
2017-04-25,-0.0023857840179893,0.002493955928139,0.00200598193352617,216613898.08576918,261455940.3315484,259275649.00755352
2017-04-26,0.0010066211544698,5.1912318805591505e-05,0.00014738320237201236,216831946.21793446,261469513.11567652,259313861.88300133
2017-04-27,-0.0009690991317502,0.0006930745717919,0.0005268572014376899,216621814.5671189,261650730.9865158,259450483.25856698
2017-04-28,0.0007869967570988,-0.0009132744735318,-0.00074324735046874,216792295.23270008,261411772.05292484,259257647.37430722
2017-05-01,-0.0023062730627306,7.230861181546362e-05,-0.00016554955563914274,216292313.00199735,261430674.37527424,259214727.38598835
2017-05-02,3.581148832548786e-05,0.0014605063787357,0.001318036889694679,216300058.7516393,261812495.54279652,259556381.95903522
2017-05-03,-0.0036980012094592,-0.0007393454578114,-0.00103521103297618,215500180.87276968,261618925.66341868,259287686.32875183
2017-05-04,-0.0020211279549657,-0.0005905831196272,-0.0007336376031610501,215064627.43290755,261464417.94214687,259097463.1320244
2017-05-05,-3.053348097969977e-05,0.0025785897285958,0.00231767740763825,215058060.7611964,262138627.40464574,259697967.46870193
2017-05-08,-0.0003623748992271,-0.0003476763850021,-0.0003491462364246,214980129.11810008,262047487.99430028,259607294.9007531
2017-05-09,-0.0010193846178938,-0.0012161419433413,-0.0011964662107965501,214760981.68132424,261728801.0530032,259296683.5443281
2017-05-10,-0.0004360357999721,0.0008583724182349,0.0007289315964142,214667338.20487404,261953461.8368848,259485693.08980897
2017-05-11,0.0012181117217619,-0.0008864427084208,-0.0006759872654025299,214928827.00582084,261721255.1006939,259310284.0657261
2017-05-12,0.0006918141448442,0.0004989067263303,0.00051819746818169,215077517.80847824,261851829.59528726,259444657.99840245
