Dates,ret_100pct_60_40,ret_static_mv,ret_dynamic_mv,nav_100pct_60_40,nav_static_mv,nav_dynamic_mv,w_T_tan,w_T_mv
2015-11-20,0.0020290083210753,0.0016292937585344529,0.0020290083210753,234028916.3226849,218184774.42395848,242231162.5392135,0.0,0.7961977567072349
2015-11-23,-0.0004430565597757,-0.0005382887749088994,-0.0004430565597757,233925228.27613094,218067328.00903004,242123840.4336684,0.0,0.7961977567072349
2015-11-24,0.0009104224995548,0.0007322527223759146,0.0009104224995548,234138199.06716707,218227008.40362588,242344275.42567784,0.0,0.7961977567072349
2015-11-25,0.0001819347351324,-0.002130582931684526,0.0001819347351324,234180796.93839872,217762057.66428852,242388366.2672383,0.0,0.7961977567072349
2015-11-26,0.0,0.0005620126466213185,0.0,234180796.93839872,217884442.6946501,242388366.2672383,0.0,0.7961977567072349
2015-11-27,0.0005800376164739,-0.00040450998437067313,0.0005800376164739,234316630.60967883,217796306.26214108,242528960.63746893,0.0,0.7961977567072349
2015-11-30,-0.0026387681242485,-0.005254925016618753,-0.0026387681242485,233698323.35384473,216651803.003837,241888982.9469317,0.0,0.7961977567072349
2015-12-01,0.0079107698446321,0.00652159462476732,0.0079107698446321,235547057.0029734,218064718.237753,243802511.018977,0.0,0.7853036643811214
2015-12-02,-0.0067173542019355,-0.003024029526504677,-0.0067173542019355,233964803.98986092,217405284.0911131,242164803.19714123,0.0,0.7853036643811214
2015-12-03,-0.0116050168572721,-0.002755976588166013,-0.0116050168572721,231249638.49555022,216806120.2180144,239354476.57380044,0.0,0.7853036643811214
2015-12-04,0.0133714952449022,0.008569541550258245,0.0133714952449022,234341791.9370788,218664049.27357298,242555003.81915307,0.0,0.7853036643811214
2015-12-07,-0.002966892202086,-0.00382385705683577,-0.002966892202086,233646525.1019578,217827909.20568195,241835369.26974508,0.0,0.7853036643811214
2015-12-08,-0.0042014640458908,-0.003533215706705546,-0.0042014640458908,232664867.6272946,217058276.21551758,240819306.6607335,0.0,0.7853036643811214
2015-12-09,-0.0039937360709038,0.0005326736150932964,-0.0039937360709038,231735665.55301943,217173897.4321952,239857537.9091525,0.0,0.7853036643811214
2015-12-10,0.0008508261745931,0.00046096023963212285,0.0008508261745931,231932832.32285872,217274005.9639974,240061614.98057908,0.0,0.7853036643811214
2015-12-11,-0.0093608141934101,-0.009565983285556775,-0.0093608141934101,229761752.1741331,215195566.4545598,237814442.8077759,0.0,0.7853036643811214
2015-12-14,0.0011465144083455,0.0008499607906834398,0.0011465144083455,230025177.33348745,215378474.2483751,238087100.4929677,0.0,0.7853036643811214
2015-12-15,0.0055830213875461,0.0012002187504501069,0.0055830213875461,231309412.8182144,215636975.5316113,239416345.8671188,0.0,0.7853036643811214
2015-12-16,0.0081592443793421,0.0018840293733755472,0.0081592443793421,233196722.8446403,216043241.9274987,241369802.3414577,0.0,0.7853036643811214
2015-12-17,-0.0079106775236141,-0.002962982532812014,-0.0079106775236141,231351978.7706528,215403109.57533544,239460403.67119598,0.0,0.7853036643811214
2015-12-18,-0.0098349690169674,-0.0028896450815039188,-0.0098349690169674,229076639.2274293,214780671.03921044,237105318.02029923,0.0,0.7853036643811214
2015-12-21,0.0047225004068609,-0.0026819437181873616,0.0047225004068609,230158453.74938318,214204641.36772877,238225047.98111898,0.0,0.7853036643811214
2015-12-22,0.0044430449400818,0.003801261508002367,0.0044430449400818,231181058.1027314,215018889.22579536,239283492.57515228,0.0,0.7853036643811214
2015-12-23,0.0069888442259351,0.00466063283492407,0.0069888442259351,232796746.50579828,216021013.32105002,240955807.6305977,0.0,0.7853036643811214
2015-12-24,-0.0005406445004255,0.0006392652047250602,-0.0005406445004255,232670886.225083,216159108.03835562,240825536.19835666,0.0,0.7853036643811214
2015-12-25,0.0,0.0,0.0,232670886.225083,216159108.03835562,240825536.19835666,0.0,0.7853036643811214
2015-12-28,-0.000911228044003,-0.0005747088745624921,-0.000911228044003,232458869.98853168,216034879.4806485,240606089.21606067,0.0,0.7853036643811214
2015-12-29,0.0046979802345892,0.0026546090982308263,0.0046979802345892,233550957.16509277,216608367.63725305,241736451.86751953,0.0,0.7853036643811214
2015-12-30,-0.0041867626966731,-0.0018373785092247123,-0.0041867626966731,232573134.72986168,216210376.07763812,240724358.7084145,0.0,0.7853036643811214
2015-12-31,-0.0049504468509995,-0.002270804117382714,-0.0049504468509995,231421793.78741115,215719404.66542014,239532665.56488755,0.0,0.7853036643811214
2016-01-01,0.0,0.0,0.0,231421793.78741115,215719404.66542014,239532665.56488755,0.0,0.7846586326295837
2016-01-04,-0.0083585189136438,-0.005957452436232908,-0.0083585189136438,229487450.3470097,214434266.57255343,237530527.2493279,0.0,0.7846586326295837
2016-01-05,0.0010393368779344,-0.00015878541519962982,0.0010393368779344,229725965.1171785,214400217.53850263,237777401.48593333,0.0,0.7846586326295837
2016-01-06,-0.0060040520195312,-0.004054110376850285,-0.0060040520195312,228346678.4723779,213531015.39178082,236349773.5983428,0.0,0.7846586326295837
2016-01-07,-0.0136322801546869,-0.006819667042348092,-0.0136322801546869,225233792.57905024,212074804.9635944,233127787.27015337,0.0,0.7846586326295837
2016-01-08,-0.0060551123122286,-0.0035775831653000753,-0.0060551123122286,223869976.6684749,211316089.71157235,231716172.33513126,0.0,0.7846586326295837
2016-01-11,0.0002102181489032,0.0005001526725706874,0.0002102181489032,223917038.20056516,211421780.01859882,231764883.2799505,0.0,0.7846586326295837
2016-01-12,0.0060160473629118,0.002651492001792141,0.0060160473629118,225264133.7077427,211982363.17732278,233159191.7948224,0.0,0.7846586326295837
2016-01-13,-0.0141725117793171,-0.0062463440463966175,-0.0141725117793171,222071575.11931205,210658248.40514904,229854740.4026542,0.0,0.7846586326295837
2016-01-14,0.0094292945400149,0.0041558348109963774,0.0094292945400149,224165553.4100771,211533709.2870947,232022108.4513295,0.0,0.7846586326295837
2016-01-15,-0.0113531330171027,-0.005003740757712419,-0.0113531330171027,221620572.06436002,210475249.44430482,229387930.59117293,0.0,0.7846586326295837
2016-01-18,0.0,0.0,0.0,221620572.06436002,210475249.44430482,229387930.59117293,0.0,0.7846586326295837
2016-01-19,0.0003352653252758,0.0001477636851610101,0.0003352653252758,221694873.757541,210506350.0427979,229464836.41033688,0.0,0.7846586326295837
2016-01-20,-0.0056849815371929,-0.002505579189607181,-0.0056849815371929,220434542.49333906,209978909.7128505,228160333.05190912,0.0,0.7846586326295837
2016-01-21,0.0024788898718169,0.001092537387415914,0.0024788898718169,220980975.4481244,210208319.52228063,228725917.39066187,0.0,0.7846586326295837
2016-01-22,0.0114761089304384,0.005057940738356333,0.0114761089304384,223516977.19392166,211271540.74513382,231350800.9338516,0.0,0.7846586326295837
2016-01-25,-0.0089030642086309,-0.002656846515614707,-0.0089030642086309,221526991.1942451,210710224.68825653,229291069.89841932,0.0,0.7846586326295837
2016-01-26,0.0090787030409254,0.005516966187576987,0.0090787030409254,223538168.96284738,211872705.87323835,231372735.43196315,0.0,0.7846586326295837
2016-01-27,-0.0064969134519081,-0.0022317084180225404,-0.0064969134519081,222085860.82589775,211399867.77199185,229869526.79473048,0.0,0.7846586326295837
2016-01-28,0.0036869362586939,0.000426869067873857,0.0036869362586939,222904677.23872003,211490107.83649635,230717041.0878388,0.0,0.7846586326295837
2016-01-29,0.0161047216056822,0.007458971425779439,0.0161047216056822,226494495.01025406,213067606.50768378,234432674.80424517,0.0,0.7846586326295837
2016-02-01,-0.0010800631694203,0.0007993379954149746,-0.0010800631694203,226249866.648117,213237919.5411575,234179472.7064804,0.0,0.7975348092244994
2016-02-02,-0.0088794798610725,-0.0038391682655703275,-0.0088794798610725,224240885.51364473,212419263.28743887,232100080.79470664,0.0,0.7975348092244994
2016-02-03,0.0029705371892085,0.0029959162344462865,0.0029705371892085,224907001.4034041,213055653.60683087,232789542.7163256,0.0,0.7975348092244994
2016-02-04,0.0014354328619109,0.0022184747813202626,0.0014354328619109,225229840.30409235,213528312.20137537,233123696.4758498,0.0,0.7975348092244994
2016-02-05,-0.0108213788114869,-0.0026145295173605936,-0.0108213788114869,222792542.88251105,212970036.12633264,230600976.64635056,0.0,0.7975348092244994
2016-02-08,-0.0058898869581081,-0.0007096731631689409,-0.0058898869581081,221480319.9898236,212818897.00713465,229242762.9614742,0.0,0.7975348092244994
2016-02-09,-0.0003331253187238,-0.00015857734540255836,-0.0003331253187238,221406539.28763595,212785148.75139573,229166396.39299756,0.0,0.7975348092244994
2016-02-10,0.0005723304279029,0.0011916974037941928,0.0005723304279029,221533256.98700693,213038724.26072875,229297555.29470614,0.0,0.7975348092244994
2016-02-11,-0.0061900427283402,0.0030624446874266136,-0.0061900427283402,220161956.660509,213691143.57005712,227878193.62992793,0.0,0.7975348092244994
2016-02-12,0.0097243608535289,0.0033068226357977383,0.0097243608535289,222302890.9732948,214397782.28068408,230094163.4154357,0.0,0.7975348092244994
2016-02-15,0.0,-0.003237978890707363,0.0,222302890.9732948,213703566.78744477,230094163.4154357,0.0,0.7975348092244994
2016-02-16,0.0095186933057795,0.0031708678640627137,0.0095186933057795,224418924.01345775,214381192.55980664,232284359.18843716,0.0,0.7975348092244994
2016-02-17,0.0089150582759769,0.0048679444125715,0.0089150582759769,226419631.79926977,215424788.28828856,234355187.7872,0.0,0.7975348092244994
2016-02-18,-0.0014363789255707,0.0019550038162869585,-0.0014363789255707,226094407.41181782,215845944.571515,234018564.93436432,0.0,0.7975348092244994
2016-02-19,0.0001830315533819,-0.00038164702570536686,0.0001830315533819,226135789.82241735,215763567.60875872,234061397.71582448,0.0,0.7975348092244994
2016-02-22,0.0083870820378065,0.0016256963105585323,0.0083870820378065,228032409.2433421,216114333.6445732,236024489.86035073,0.0,0.7975348092244994
2016-02-23,-0.0069019670892706,-0.0009342363612063428,-0.0069019670892706,226458537.05945748,215912431.77590457,234395456.59907272,0.0,0.7975348092244994
2016-02-24,0.0027240010509993,0.0014170970931465902,0.0027240010509993,227075410.3524152,216218400.65534842,235033950.06919804,0.0,0.7975348092244994
2016-02-25,0.0079245470736949,0.003965991799492858,0.0079245470736949,228874880.1310315,217075921.059247,236896487.67043784,0.0,0.7975348092244994
2016-02-26,-0.0028611945096143,-0.002332692654962472,-0.0028611945096143,228220024.58061194,216569549.6526229,236218680.74056828,0.0,0.7975348092244994
2016-02-29,-0.0044049457350488,-0.0005678348902258816,-0.0044049457350488,227214727.75668284,216446573.90616965,235178150.27030125,0.0,0.7975348092244994
2016-03-01,0.012158663544191,0.004802963802991919,0.012158663544191,229977355.18376136,217486158.9659226,238037602.27238303,0.0,0.7887261905077341
2016-03-02,0.0024608211598668,0.006879287401138287,0.0024608211598668,230543288.32568777,218982308.7592188,238623370.2408989,0.0,0.7887261905077341
2016-03-03,0.0027369016317221,0.008044119233970007,0.0027369016317221,231174262.62768888,220743828.56100804,239276458.93227822,0.0,0.7887261905077341
2016-03-04,0.0008428554527402,0.00460597962522497,0.0008428554527402,231369109.11547783,221760570.13775417,239478134.40040165,0.0,0.7887261905077341
2016-03-07,0.0003348453265517,0.0010881238073753988,0.0003348453265517,231446581.9803736,222001873.0936582,239558322.53451693,0.0,0.7887261905077341
2016-03-08,-0.0051989894496189,-0.004102208125549814,-0.0051989894496189,230243293.64250726,221091175.20596611,238312861.3430916,0.0,0.7887261905077341
2016-03-09,0.0021243586892762,0.004860238914522787,0.0021243586892762,230732412.98400432,222165731.1393597,238819123.34085208,0.0,0.7887261905077341
2016-03-10,-0.0005738664719395,0.001814107879024191,-0.0005738664719395,230600003.3882031,222568763.74266875,238682073.05310878,0.0,0.7887261905077341
2016-03-11,0.0089968883614331,0.006296190729153003,0.0089968883614331,232674685.87483284,223970099.1295444,240829469.018243,0.0,0.7887261905077341
2016-03-14,-0.0004160603723486,-0.003574159887552022,-0.0004160603723486,232577879.15839168,223169594.18522453,240729269.41969076,0.0,0.7887261905077341
2016-03-15,-0.0010093656975774,-0.006804961758506443,-0.0010093656975774,232343123.0251539,221650933.63113266,240486285.55273566,0.0,0.7887261905077341
2016-03-16,0.0041744261518392,0.003624791851116245,0.0041744261518392,233313022.23411012,222454372.1291511,241490177.7923057,0.0,0.7887261905077341
2016-03-17,0.0048137084356599,0.015150111171998269,0.0048137084356599,234436123.09738776,225824580.5976048,242652641.09827355,0.0,0.7887261905077341
2016-03-18,0.0033308143973513,0.0008096338051390608,0.0033308143973513,235216986.31145975,226007415.81208798,243460872.008799,0.0,0.7887261905077341
2016-03-21,-0.0005431884282864,-0.0017236840710371205,-0.0005431884282864,235089219.16635898,225617850.42951646,243328626.8803833,0.0,0.7887261905077341
2016-03-22,-0.0006216130534033,0.0022510864327730685,-0.0006216130534033,234943084.63901082,226125735.71160975,243177370.6296478,0.0,0.7887261905077341
2016-03-23,-0.0023171782028384,-0.011743346521536595,-0.0023171782028384,234398679.64437768,223470262.83971095,242613885.32700124,0.0,0.7887261905077341
2016-03-24,-0.0006396986070965,-0.0025909196653897677,-0.0006396986070965,234248735.13550395,222891269.34108973,242458685.5624953,0.0,0.7887261905077341
2016-03-25,0.0,2.6427612933317182e-05,0.0,234248735.13550395,222897159.8252821,242458685.5624953,0.0,0.7887261905077341
2016-03-28,0.0008586860985396,0.004107213262114518,0.0008586860985396,234449881.26796526,223812645.99620417,242666881.465258,0.0,0.7887261905077341
2016-03-29,0.0067544779754768,0.004571031783506032,0.0067544779754768,236033467.8273429,224835700.7146034,244305969.57149273,0.0,0.7887261905077341
2016-03-30,0.0023694917816948,0.003363417887405224,0.0023694917816948,236592747.1895647,225591917.13211417,244884850.55861133,0.0,0.7887261905077341
2016-03-31,-0.000214805582273,0.0028006689001686567,-0.000214805582273,236541925.74674305,226223725.39855552,244832247.92569724,0.0,0.7887261905077341
2016-04-01,0.0035097806018628,-0.003064545240292974,-0.00037854860629020015,237372136.00925627,225530452.55764404,244739567.0194701,0.3307716155963211,0.7387444151101672
2016-04-04,-0.0013937579051451,-0.0039666101366475776,-0.0029154495158444996,237041296.71823218,224635861.17840618,244026041.16729516,0.3307716155963211,0.7387444151101672
2016-04-05,-0.0048115860126557,-0.004734570042062191,-0.004766035570657103,235900752.13052094,223572306.95969808,242863004.3749252,0.3307716155963211,0.7387444151101672
2016-04-06,0.0059184953249252,0.002784795274633095,0.004065095032988071,237296929.62915173,224194910.06365827,243850265.56770626,0.3307716155963211,0.7387444151101672
2016-04-07,-0.0056112665260446,-0.002324744068298121,-0.0036674807185683987,235965393.31119052,223673714.27634513,242955949.4205189,0.3307716155963211,0.7387444151101672
2016-04-08,0.0009236403874558,0.0071898864015921896,0.004629758396697838,236183340.47849464,225281902.87301427,244080776.76737627,0.3307716155963211,0.7387444151101672
2016-04-11,-0.001601249950957,0.006200512985699604,0.003013036506700541,235805151.91613656,226678766.23722157,244816201.0583602,0.3307716155963211,0.7387444151101672
2016-04-12,0.0046573577490999,0.005788150416559343,0.0053261554726709015,236903380.86769086,227990817.0324427,246120130.20742568,0.3307716155963211,0.7387444151101672
2016-04-13,0.0064996602147096,0.001146796689374678,0.003333754524523785,238443172.34704676,228252276.14662334,246940634.30508107,0.3307716155963211,0.7387444151101672
2016-04-14,-0.0003165093842443,-3.5319223280107557e-05,-0.00015020185063963895,238367702.84538993,228244214.4535179,246903543.36481032,0.3307716155963211,0.7387444151101672
2016-04-15,0.0001574268303175,-0.0005409397373420558,-0.0002556161475063344,238405228.31729895,228120748.08810157,246840430.83224973,0.3307716155963211,0.7387444151101672
2016-04-18,0.0035216821917135,0.0008536806693876629,0.0019437153407041072,239244815.7642754,228315490.36103064,247320218.36436436,0.3307716155963211,0.7387444151101672
2016-04-19,0.0015419668910092,0.008163394136868729,0.0054581538245265186,239613723.3490295,230179319.69640017,248670130.1601125,0.3307716155963211,0.7387444151101672
2016-04-20,-0.0010902886958138,0.001886332819956343,0.0006702088303615178,239352475.2151002,230613514.50161868,248836791.07719296,0.3307716155963211,0.7387444151101672
2016-04-21,-0.0035776531611369,-0.0027663429089922293,-0.003097810599933139,238496155.07552096,229975558.44105935,248065941.82814065,0.3307716155963211,0.7387444151101672
2016-04-22,-0.000286078317378,-0.005382496114837194,-0.0033003113588472924,238427926.49677584,228737715.89124283,247247246.98258206,0.3307716155963211,0.7387444151101672
2016-04-25,-0.0014073946471909,0.001261277158241563,0.00017096863707169604,238092364.30928344,229026217.54752484,247289518.5074184,0.3307716155963211,0.7387444151101672
2016-04-26,0.0005301927093591,0.003707352929535073,0.0024092971498291707,238218599.1449943,229875298.56609,247885312.4395409,0.3307716155963211,0.7387444151101672
2016-04-27,0.0024131745350478,-0.001003001545471439,0.00039270619304652824,238793462.20222571,229644733.28636253,247982658.53690115,0.3307716155963211,0.7387444151101672
2016-04-28,-0.0049857774878683,0.003935296518401481,0.00029051599978438926,237602891.13412774,230548453.40573356,248054701.4668752,0.3307716155963211,0.7387444151101672
2016-04-29,-0.0024258284264956,0.004522346799573272,0.0016836108260665527,237026507.286597,231591073.46613955,248472329.04772153,0.3307716155963211,0.7387444151101672
2016-05-02,0.003616829671451,-0.0018834378908085298,-0.000877210818884297,237883791.79107153,231154886.06320035,248254366.43248752,0.4569509626436557,0.7040102933663953
2016-05-03,-0.003711083070188,-0.008772701938168464,-0.00784672190627486,237000985.27868357,229127033.1462166,246306383.45707333,0.4569509626436557,0.7040102933663953
2016-05-04,-0.0030071293146939,-0.002056772366162525,-0.002230632070036773,236288292.66824073,228655770.99610066,245756964.53907922,0.4569509626436557,0.7040102933663953
2016-05-05,0.0008810211836447,-0.0008157823456436112,-0.0005053666017584015,236496467.6595287,228469237.6548925,245632767.17705163,0.4569509626436557,0.7040102933663953
2016-05-06,0.0014730999924409,0.0012281686920584478,0.0012729767859223733,236844850.60425025,228749836.41967872,245945451.98752987,0.4569509626436557,0.7040102933663953
2016-05-09,0.0009584217753819,-0.006111894974964332,-0.004818440785554836,237071847.86645645,227351741.44394138,244760378.39065143,0.4569509626436557,0.7040102933663953
2016-05-10,0.0075220297903076,0.010146771243335271,0.009666597165084934,238855109.3685512,229658627.55614698,247126378.37052763,0.4569509626436557,0.7040102933663953
2016-05-11,-0.0049504554710422,0.0022953819099861216,0.0009698177171496326,237672667.78559124,230185781.81531155,247366045.91064638,0.4569509626436557,0.7040102933663953
2016-05-12,-0.0008685944045814,-0.003505034579512205,-0.0030227203197974954,237466226.6362307,229378972.69033685,246618327.53724432,0.4569509626436557,0.7040102933663953
2016-05-13,-0.0039997001179982,-0.003652240343536131,-0.0037158051478862666,236516432.9415332,228541225.5523183,245701941.8862183,0.4569509626436557,0.7040102933663953
2016-05-16,0.0048729551349118,0.004572000776753064,0.004627057811554568,237668966.90792665,229586116.2130636,246838818.97573707,0.4569509626436557,0.7040102933663953
2016-05-17,-0.0055926382765665,0.00018379479822018237,-0.0008729544004717335,236339770.34644532,229628312.94696712,246623339.94250494,0.4569509626436557,0.7040102933663953
2016-05-18,-0.002434945610109,-0.006522440305435373,-0.005774667988502036,235764295.86014608,228130575.9833327,245199172.03612152,0.4569509626436557,0.7040102933663953
2016-05-19,-0.0012041898029622,-0.0047234176230637635,-0.004079604887633784,235480390.89916873,227053020.00037336,244198856.29543918,0.4569509626436557,0.7040102933663953
2016-05-20,0.0036659295723882,0.003900446595973428,0.003857543705289032,236343645.4278835,227938628.1793393,245140864.05638045,0.4569509626436557,0.7040102933663953
2016-05-23,-0.0011576775637968,-0.0026484972041489253,-0.0023757644571509944,236070035.69222572,227334933.35988876,244558467.10456002,0.4569509626436557,0.7040102933663953
2016-05-24,0.0079211536554385,0.001729358297326792,0.002862094485634575,237939982.71838865,227728076.9131669,245258416.54467523,0.4569509626436557,0.7040102933663953
2016-05-25,0.0038618659796132,0.0016538918003440165,0.002057821857953368,238858875.04283857,228104714.5122817,245763114.6750879,0.4569509626436557,0.7040102933663953
2016-05-26,0.0011370838554871,0.00024570626395834373,0.0004087761971479928,239130477.6133896,228160761.2694758,245863576.78650406,0.4569509626436557,0.7040102933663953
2016-05-27,0.0023741323056649,-0.0006428115817323572,-9.088741084195703e-05,239698205.00556067,228014096.88963488,245841230.8825896,0.4569509626436557,0.7040102933663953
2016-05-30,0.0,-7.84732562196444e-05,-6.411724281912266e-05,239698205.00556067,227996203.88098797,245825468.22069418,0.4569509626436557,0.7040102933663953
2016-05-31,-0.0003736012953799,0.0006864214628942257,0.0004924993338054638,239608653.44567037,228152705.3687903,245946537.1000253,0.4569509626436557,0.7040102933663953
2016-06-01,0.0005599898529478,0.0008426829882322261,0.0006977180071086245,239742831.86027843,228344965.77232373,246118138.427746,0.2724732654344179,0.6746164866409469
2016-06-02,0.002608488927704,0.002806703243606612,0.002705058983535212,240368198.38268238,228985862.32841814,246783902.5091109,0.2724732654344179,0.6746164866409469
2016-06-03,0.0006854598394773,0.006587461517835586,0.0035609162816598126,240532961.12936118,230494297.88463497,247662679.32560715,0.2724732654344179,0.6746164866409469
2016-06-06,0.002553575408321,0.004062209043899283,0.003288582028570466,241147180.18379176,231430613.90606916,248477138.36198494,0.2724732654344179,0.6746164866409469
2016-06-07,0.001079955308806,0.002658552635470637,0.0018490482538680813,241407608.3612348,232045884.3745977,248936584.58079928,0.2724732654344179,0.6746164866409469
2016-06-08,0.0023193998880882,0.00655634235505535,0.004383639137031661,241967529.1410515,233567256.63463917,250027832.7356067,0.2724732654344179,0.6746164866409469
2016-06-09,-0.0003059076531498,0.00019796958713246105,-6.0418557145036395e-05,241893509.4220735,233613495.84800276,250012726.41470674,0.2724732654344179,0.6746164866409469
2016-06-10,-0.0045859208603755,-0.0049676294944344035,-0.004771889386081963,240784204.9312254,232452990.5557303,248819693.33914298,0.2724732654344179,0.6746164866409469
2016-06-13,-0.0040816878593813,-0.002360341338425616,-0.0032430474772444915,239801398.96522683,231904322.15288094,248012759.26037073,0.2724732654344179,0.6746164866409469
2016-06-14,-0.0008965812342083,-0.0020366959152215928,-0.0014520453433371958,239586397.53097773,231432003.56722993,247652633.4881985,0.2724732654344179,0.6746164866409469
2016-06-15,-0.0005932106199663,-0.00038303432690183815,-0.0004908126863800874,239444272.33556288,231343357.16552004,247531082.43386707,0.2724732654344179,0.6746164866409469
2016-06-16,0.0026781139431141,-0.0016150813814100893,0.0005864682902980867,240085531.37990355,230969718.8166491,247676251.56457767,0.2724732654344179,0.6746164866409469
2016-06-17,-0.0030308471935611,0.003766810172642447,0.000280972885561016,239357868.82090616,231839737.90306002,247745841.8756647,0.2724732654344179,0.6746164866409469
2016-06-20,0.0024869373633362,0.004293000206322232,0.0033668515551422613,239953136.8480854,232835025.94571152,248579965.34866378,0.2724732654344179,0.6746164866409469
2016-06-21,0.0011075526000708,-0.0015203391266789177,-0.0001727567944094984,240218897.56869662,232481037.74570495,248537021.4706957,0.2724732654344179,0.6746164866409469
2016-06-22,-0.0008111623421515,-0.00122864626373276,-0.0010145605953611422,240024041.0451157,232195400.78728995,248284865.60222313,0.2724732654344179,0.6746164866409469
2016-06-23,0.0067272975015966,0.003796047786826532,0.005299192032415204,241638754.17676163,233076825.62455985,249600574.78379172,0.2724732654344179,0.6746164866409469
2016-06-24,-0.0179657294059918,-0.003729881277096063,-0.011030021244087047,237297537.70522097,232207476.7365378,246847475.14139017,0.2724732654344179,0.6746164866409469
2016-06-27,-0.007987167623205,-0.004326996908936849,-0.0062039316918391365,235402202.4949956,231202715.70246676,245316050.26731005,0.2724732654344179,0.6746164866409469
2016-06-28,0.01078124255424,0.009256173895964174,0.010038228787522521,237940130.73789647,233342768.24422795,247778588.90514466,0.2724732654344179,0.6746164866409469
2016-06-29,0.0100322818276229,0.010599191519272159,0.010308480347010986,240327213.18756044,235816012.93448567,250332809.61928347,0.2724732654344179,0.6746164866409469
2016-06-30,0.0078396489361615,0.004756207339051664,0.006337395550328969,242211294.16875696,236937602.78587058,251919267.65306607,0.2724732654344179,0.6746164866409469
2016-07-01,0.0021123532298472,0.0028800770401509164,0.002758291037601635,242722929.9782998,237620001.33560258,252614134.3112327,0.47054604461472704,0.6650534691734399
2016-07-04,0.0,0.0002988753186060117,0.0002514639581334616,242722929.9782998,237691020.08920893,252677657.66132703,0.47054604461472704,0.6650534691734399
2016-07-05,-0.0017239091206715,-0.005415752751231358,-0.0048301061010056195,242304497.70551407,236403744.29321778,251457197.76546925,0.47054604461472704,0.6650534691734399
2016-07-06,0.0029264925108526,0.00056579537925058,0.0009402788367502621,243013600.00339517,236537500.4393764,251693637.64687666,0.47054604461472704,0.6650534691734399
2016-07-07,-0.0003006148222516,-0.0038891369351749037,-0.0033198804430260684,242940546.5132254,235617573.70986372,250858044.8616187,0.47054604461472704,0.6650534691734399
2016-07-08,0.0095922250104533,0.007905813695635306,0.008173333459812363,245270886.89954275,237480322.3510315,252908391.31334934,0.47054604461472704,0.6650534691734399
2016-07-11,0.000649114182414,-0.0013259225382969012,-0.0010126173836628842,245430095.7107625,237165441.83922425,252652291.8798312,0.47054604461472704,0.6650534691734399
2016-07-12,0.0024887096599398,0.0036958285206122763,0.0035043401511360367,246040899.96079785,238041964.6432773,253537671.45054227,0.47054604461472704,0.6650534691734399
2016-07-13,0.001179233991831,0.00021097679535204397,0.0003645739247052375,246331039.75341234,238092185.97413704,253630104.67448363,0.47054604461472704,0.6650534691734399
2016-07-14,0.0017666780280787,0.0031915648093263074,0.002965531354528535,246766227.38897848,238852072.61626768,254382252.70234817,0.47054604461472704,0.6650534691734399
2016-07-15,-0.0018678738543344,-0.003946672960900098,-0.003616907712129841,246305299.2047059,237909401.5996181,253462175.57072008,0.47054604461472704,0.6650534691734399
2016-07-18,0.0016686009580227,-0.0001240534236357422,0.00016031995148241035,246716284.46292493,237879888.12383455,253502810.6144102,0.47054604461472704,0.6650534691734399
2016-07-19,-0.0002724574555786,-0.0034195994943176772,-0.0029203602585289607,246649064.77181035,237066434.1786979,252762491.0808665,0.47054604461472704,0.6650534691734399
2016-07-20,0.0020672376407116,-5.011459344121097e-05,0.000285766437113578,247158947.00255296,237054553.6907305,252834722.11737862,0.47054604461472704,0.6650534691734399
2016-07-21,-0.0017978499885714,0.00021848471422836798,-0.00010137164551932837,246714592.2925091,237106346.48715016,252809091.84555313,0.47054604461472704,0.6650534691734399
2016-07-22,0.0026814441129868,-0.0022757261583814716,-0.0014893574888110346,247376143.68359977,236566757.3721311,252432568.73137346,0.47054604461472704,0.6650534691734399
2016-07-25,-0.0019532805089032,-0.002649003538733131,-0.0025386392051703326,246892948.68377495,235940091.19470572,251791733.51573017,0.47054604461472704,0.6650534691734399
2016-07-26,0.0004163546213288,0.0016206747898880281,0.0014296303841397132,246995743.7039329,236322473.35242885,252151702.62843946,0.47054604461472704,0.6650534691734399
2016-07-27,0.0004940106183334,0.00034542979590329424,0.00036899955390270903,247117762.22400582,236404106.17616636,252244746.49422514,0.47054604461472704,0.6650534691734399
2016-07-28,0.0011081586380773,0.0019050337190380357,0.0017786233754498249,247391607.90683666,236854463.969751,252693394.8966742,0.47054604461472704,0.6650534691734399
2016-07-29,0.0022748942836038,0.006139601988869606,0.00552653346588146,247954397.66147545,238308656.10781232,254089913.4001778,0.47054604461472704,0.6650534691734399
2016-08-01,-0.0016763064740676,-0.0026204433057818444,-0.002358373836845824,247538750.099402,237684181.7852047,253490674.39620844,0.4040254853071902,0.6567844123592913
2016-08-02,-0.0046201919101935,0.0005893133072830412,-0.0008567188989647043,246395073.56873333,237824252.2364614,253273504.1447419,0.4040254853071902,0.6567844123592913
2016-08-03,0.0020252567350787,-0.0009939758781109219,-0.00015591018577237772,246894086.85096863,237587860.6665086,253234016.2256595,0.4040254853071902,0.6567844123592913
2016-08-04,0.0012366768976589,0.004154463206233779,0.0033445565458097466,247199415.0643458,238574910.6918954,254080971.7122487,0.4040254853071902,0.6567844123592913
